ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
601789.SH	20180502	3.6227	3.678	3.595	3.6687	3.6134	0.0552999999999999	1.5304	71079.47	28042.653	0.7282	1.1987	0.93	18.1593	17.1686	1.4659	0.2634	0.2459	1.7588	1.7588	97608.0	97608.0	59298.0	388479.84	388479.84	-0.002507700275301844
601789.SH	20180503	3.6595	3.6964	3.6503	3.678	3.6687	0.0093	0.2535	50635.0	20189.195	0.5188	0.8539	0.61	18.2049	17.2118	1.4696	0.2641	0.2465	1.7544	1.7544	97608.0	97608.0	59298.0	389455.92	389455.92	0.0
601789.SH	20180504	3.678	3.7056	3.6595	3.678	3.678	0.0	0.0	55187.04	22080.216	0.5654	0.9307	0.7	18.2049	17.2118	1.4696	0.2641	0.2465	1.7544	1.7544	97608.0	97608.0	59298.0	389455.92	389455.92	-0.0025285481239804477
601789.SH	20180507	3.6687	3.7148	3.6687	3.6872	3.678	0.0091999999999998	0.2501	51013.0	20440.731	0.5226	0.8603	0.63	18.2505	17.2549	1.4733	0.2648	0.2471	1.75	1.75	97608.0	97608.0	59298.0	390432.0	390432.0	0.0
601789.SH	20180508	3.6872	3.7425	3.6872	3.7241	3.6872	0.0369000000000001	1.0008	70034.07	28239.21	0.7175	1.1811	1.12	18.433	17.4275	1.4880000000000002	0.2674	0.2496	1.7327	1.7327	97608.0	97608.0	59298.0	394336.32	394336.32	-0.014876077441529528
601789.SH	20180509	3.6687	3.6687	3.6227	3.6503	3.7241	-0.0737999999999998	-1.9817	99923.27	39504.792	1.0237	1.6851	1.68	18.068	17.0824	1.4586	0.2621	0.2447	1.7677	1.7677	97608.0	97608.0	59298.0	386527.68	386527.68	-0.0025203407939074374
601789.SH	20180510	3.6411	3.7148	3.6411	3.7056	3.6503	0.0552999999999999	1.5149	81009.99	32276.164	0.83	1.3662	1.24	18.3418	17.3412	1.4807	0.2661	0.2484	1.7413	1.7413	97608.0	97608.0	59298.0	392384.16	392384.16	0.0
601789.SH	20180511	3.7056	3.7425	3.678	3.6872	3.7056	-0.0184000000000002	-0.4965	70529.48	28389.413	0.7226	1.1894	0.99	18.2505	17.2549	1.4733	0.2648	0.2471	1.75	1.75	97608.0	97608.0	59298.0	390432.0	390432.0	0.007485354740724688
601789.SH	20180514	3.7148	3.7241	3.6687	3.6872	3.6872	0.0	0.0	41035.0	16449.006999999998	0.4204	0.6920000000000001	0.55	18.2505	17.2549	1.4733	0.2648	0.2471	1.75	1.75	97608.0	97608.0	59298.0	390432.0	390432.0	-0.005017357344326308
601789.SH	20180515	3.6687	3.6964	3.6503	3.6964	3.6872	0.0092000000000003	0.2495	39991.49	15946.359	0.4097	0.6744	0.55	18.2961	17.298	1.477	0.2654	0.2478	1.7456	1.7456	97608.0	97608.0	59298.0	391408.08	391408.08	0.0
601789.SH	20180516	3.6964	3.7056	3.6503	3.6872	3.6964	-0.0092000000000003	-0.2489	51295.0	20531.526	0.5255	0.865	0.77	18.2505	17.2549	1.4733	0.2648	0.2471	1.75	1.75	97608.0	97608.0	59298.0	390432.0	390432.0	0.0
601789.SH	20180517	3.6872	3.7056	3.6687	3.6964	3.6872	0.0092000000000003	0.2495	30994.02	12413.69	0.3175	0.5227	0.55	18.2961	17.298	1.477	0.2654	0.2478	1.7456	1.7456	97608.0	97608.0	59298.0	391408.08	391408.08	0.0
601789.SH	20180518	3.6964	3.7425	3.678	3.7425	3.6964	0.0461	1.2472	48870.59	19747.525	0.5007	0.8242	1.04	18.5243	17.5137	1.4954	0.2687	0.2508	1.7241	1.7241	97608.0	97608.0	59298.0	396288.48	396288.48	0.0024582498329992985
601789.SH	20180521	3.7517	3.7794	3.7241	3.7425	3.7425	0.0	0.0	49447.0	20139.578	0.5066	0.8339	1.17	18.5243	17.5137	1.4954	0.2687	0.2508	1.7241	1.7241	97608.0	97608.0	59298.0	396288.48	396288.48	0.0
601789.SH	20180522	3.7425	3.7609	3.6964	3.7609	3.7425	0.0183999999999997	0.4916	47009.02	19042.463	0.4816	0.7928	1.07	18.6155	17.6	1.5028	0.2701	0.2521	1.7157	1.7157	97608.0	97608.0	59298.0	398240.64	398240.64	-0.002446222978542337
601789.SH	20180523	3.7517	3.7609	3.6964	3.7056	3.7609	-0.0552999999999999	-1.4704	45213.0	18286.105	0.4632	0.7625	0.99	18.3418	17.3412	1.4807	0.2661	0.2484	1.7413	1.7413	97608.0	97608.0	59298.0	392384.16	392384.16	-0.0024827288428324362
