ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
600821.SH	20180502	6.15	6.35	6.09	6.33	6.28	0.0499999999999998	0.7962	24155.25	15098.821000000002	0.5803	0.7240000000000001	1.28	303.4756	702.6073	5.5125	12.7799	13.9249			41626.8225	41626.8225	33361.6666	263497.7864	263497.7864	-0.004739336492891035
600821.SH	20180503	6.3	6.34	6.14	6.31	6.33	-0.0200000000000004	-0.316	24521.25	15316.395	0.5891	0.735	1.14	302.5168	700.3874	5.4951	12.7395	13.8809			41626.8225	41626.8225	33361.6666	262665.25	262665.25	-0.001584786053882692
600821.SH	20180504	6.3	6.54	6.28	6.45	6.31	0.1400000000000005	2.2187	25319.25	16346.081	0.6082	0.7589	1.06	309.2287	715.9269	5.617000000000001	13.0221	14.1889			41626.8225	41626.8225	33361.6666	268493.0051	268493.0051	-0.009302325581395425
600821.SH	20180507	6.39	6.56	6.39	6.49	6.45	0.04	0.6202	16019.35	10343.487	0.3848	0.4802	0.58	311.1464	720.3667	5.6518	13.1029	14.2769			41626.8225	41626.8225	33361.6666	270158.078	270158.078	0.0
600821.SH	20180508	6.49	6.51	6.38	6.43	6.49	-0.0600000000000005	-0.9245	12208.0	7847.19	0.2933	0.3659	0.44	308.2699	713.707	5.5996	12.9818	14.1449			41626.8225	41626.8225	33361.6666	267660.4687	267660.4687	-0.012441679626749623
600821.SH	20180509	6.35	6.38	6.27	6.31	6.43	-0.1200000000000001	-1.8663	18359.0	11577.095	0.441	0.5503	0.9	302.5168	700.3874	5.4951	12.7395	13.8809			41626.8225	41626.8225	33361.6666	262665.25	262665.25	-0.004754358161648076
600821.SH	20180510	6.28	6.39	6.27	6.33	6.31	0.0200000000000004	0.317	14834.53	9372.393	0.3564	0.4447	0.77	303.4756	702.6073	5.5125	12.7799	13.9249			41626.8225	41626.8225	33361.6666	263497.7864	263497.7864	0.004739336492891035
600821.SH	20180511	6.36	6.38	6.24	6.24	6.33	-0.0899999999999998	-1.4218	9805.0	6164.571999999999	0.2355	0.2939	0.57	299.1608	692.6176	5.4341	12.5982	13.7269			41626.8225	41626.8225	33361.6666	259751.3724	259751.3724	-0.004807692307692347
600821.SH	20180514	6.21	6.23	6.11	6.13	6.24	-0.1100000000000003	-1.7628	9156.0	5640.719	0.22	0.2744	0.64	293.8871	680.408	5.3383	12.3761	13.485			41626.8225	41626.8225	33361.6666	255172.4219	255172.4219	-0.0016313213703099162
600821.SH	20180515	6.12	6.19	6.1	6.16	6.13	0.0300000000000002	0.4894	8848.88	5440.358	0.2126	0.2652	0.69	295.3254	683.7379	5.3644	12.4366	13.550999999999998			41626.8225	41626.8225	33361.6666	256421.2266	256421.2266	-0.0032467532467533216
600821.SH	20180516	6.14	6.25	6.14	6.2	6.16	0.04	0.6494	9830.01	6075.606	0.2361	0.2946	0.81	297.2431	688.1778	5.3993	12.5174	13.6389			41626.8225	41626.8225	33361.6666	258086.2995	258086.2995	-0.006451612903225812
600821.SH	20180517	6.16	6.73	6.15	6.4	6.2	0.2000000000000001	3.2258	34777.93	22392.18	0.8355	1.0425	3.31	306.8316	710.3771	5.5734	12.9212	14.0789			41626.8225	41626.8225	33361.6666	266411.664	266411.664	-0.004687500000000039
600821.SH	20180518	6.37	6.43	6.25	6.3	6.4	-0.1000000000000005	-1.5625	19126.0	12039.136	0.4595	0.5733	1.32	302.0373	699.2774	5.4864	12.7193	13.8589			41626.8225	41626.8225	33361.6666	262248.9818	262248.9818	0.007936507936507908
600821.SH	20180521	6.35	6.35	6.26	6.33	6.3	0.0300000000000002	0.4762	10995.56	6934.087	0.2641	0.3296	0.67	303.4756	702.6073	5.5125	12.7799	13.9249			41626.8225	41626.8225	33361.6666	263497.7864	263497.7864	0.0
600821.SH	20180522	6.33	6.35	6.18	6.26	6.33	-0.0700000000000002	-1.1058	20360.0	12708.625	0.4891	0.6103	1.22	300.1196	694.8376	5.4515	12.6385	13.7709			41626.8225	41626.8225	33361.6666	260583.9089	260583.9089	-0.0015974440894568351
600821.SH	20180523	6.25	6.54	6.24	6.43	6.26	0.1699999999999999	2.7157	43497.26	27895.483	1.0449	1.3038	2.29	308.2699	713.707	5.5996	12.9818	14.1449			41626.8225	41626.8225	33361.6666	267660.4687	267660.4687	-0.0031104199066873364
600821.SH	20180524	6.41	6.43	6.32	6.35	6.43	-0.08	-1.2442	17582.61	11191.441	0.4224	0.527	0.68	304.4345	704.8273	5.5299	12.8202	13.9689			41626.8225	41626.8225	33361.6666	264330.3229	264330.3229	-0.0015748031496062658
600821.SH	20180525	6.34	6.47	6.23	6.38	6.35	0.0300000000000002	0.4724	22880.25	14493.624	0.5497	0.6858	1.03	305.8727	708.1571	5.556	12.8808	14.0349			41626.8225	41626.8225	33361.6666	265579.1276	265579.1276	-0.00940438871473348
600821.SH	20180528	6.32	6.43	6.22	6.24	6.38	-0.1399999999999996	-2.1944	13194.27	8277.527	0.317	0.3955	0.57	299.1608	692.6176	5.4341	12.5982	13.7269			41626.8225	41626.8225	33361.6666	259751.3724	259751.3724	0.0
600821.SH	20180529	6.24	6.27	6.15	6.16	6.24	-0.08	-1.2821	12724.36	7884.875	0.3057	0.3814	0.54	295.3254	683.7379	5.3644	12.4366	13.550999999999998			41626.8225	41626.8225	33361.6666	256421.2266	256421.2266	-0.006493506493506499
600821.SH	20180530	6.12	6.12	5.93	5.94	6.16	-0.2199999999999996	-3.5714	15172.0	9124.989	0.3645	0.4548	0.69	284.7781	659.3187	5.1729	11.9925	13.067			41626.8225	41626.8225	33361.6666	247263.3257	247263.3257	0.0016835016835016474
600821.SH	20180531	5.95	6.04	5.95	6.01	5.94	0.0699999999999994	1.1785	11957.27	7178.632	0.2872	0.3584	0.73	288.134	667.0885	5.2338	12.1338	13.220999999999998			41626.8225	41626.8225	33361.6666	250177.2032	250177.2032	0.014975041597337747
600821.SH	20180601	6.1	6.19	6.02	6.04	6.01	0.0300000000000002	0.4992	19062.73	11611.916	0.4579	0.5714	1.26	289.5723	670.4184	5.2599	12.1944	13.287			41626.8225	41626.8225	33361.6666	251426.0079	251426.0079	0.0
600821.SH	20180604	6.04	6.35	6.03	6.16	6.04	0.1200000000000001	1.9868	20886.0	12995.981000000002	0.5017	0.626	1.45	295.3254	683.7379	5.3644	12.4366	13.550999999999998			41626.8225	41626.8225	33361.6666	256421.2266	256421.2266	-0.004870129870129911
600821.SH	20180605	6.13	6.24	6.12	6.16	6.16	0.0	0.0	8958.53	5517.347	0.2152	0.2685	0.56	295.3254	683.7379	5.3644	12.4366	13.550999999999998			41626.8225	41626.8225	33361.6666	256421.2266	256421.2266	-0.0016233766233765888
600821.SH	20180606	6.15	6.2	6.11	6.15	6.16	-0.0099999999999997	-0.1623	5669.0	3482.113	0.1362	0.1699	0.37	294.846	682.628	5.3557	12.4165	13.529000000000002			41626.8225	41626.8225	33361.6666	256004.9584	256004.9584	0.004878048780487701
600821.SH	20180607	6.18	6.21	6.13	6.17	6.15	0.0199999999999995	0.3252	9542.53	5888.03	0.2292	0.286	0.72	295.8048	684.8479	5.3732	12.4568	13.573			41626.8225	41626.8225	33361.6666	256837.4948	256837.4948	-0.004862236628849311
600821.SH	20180608	6.14	6.17	6.01	6.02	6.17	-0.1500000000000003	-2.4311	10738.54	6511.884	0.258	0.3219	0.84	288.6135	668.1984	5.2425	12.154000000000002	13.243			41626.8225	41626.8225	33361.6666	250593.4715	250593.4715	0.00830564784053168
600821.SH	20180611	6.07	6.07	5.99	6.03	6.02	0.0100000000000006	0.1661	4324.39	2600.495	0.1039	0.1296	0.39	289.0929	669.3084	5.2512	12.1742	13.265			41626.8225	41626.8225	33361.6666	251009.7397	251009.7397	-0.008291873963515725
600821.SH	20180612	5.98	6.03	5.91	5.99	6.03	-0.04	-0.6633	11497.26	6843.196999999999	0.2762	0.3446	1.47	287.1752	664.8685	5.2164	12.0934	13.177			41626.8225	41626.8225	33361.6666	249344.6668	249344.6668	0.0
600821.SH	20180613	5.99	5.99	5.81	5.83	5.99	-0.1600000000000001	-2.6711	8581.0	5051.235	0.2061	0.2572	1.03	279.5044	647.1091	5.0771	11.7704	12.825			41626.8225	41626.8225	33361.6666	242684.3752	242684.3752	-0.0017152658662092258
600821.SH	20180614	5.82	6.12	5.79	5.83	5.83	0.0	0.0	10082.0	5950.609	0.2422	0.3022	1.13	279.5044	647.1091	5.0771	11.7704	12.825			41626.8225	41626.8225	33361.6666	242684.3752	242684.3752	0.0017152658662092258
600821.SH	20180615	5.84	5.96	5.62	5.67	5.83	-0.1600000000000001	-2.7444	15974.02	9162.064	0.3837	0.4788	1.77	271.8336	629.3497	4.9377	11.4474	12.473			41626.8225	41626.8225	33361.6666	236024.0836	236024.0836	0.005291005291005335
600821.SH	20180619	5.7	5.78	5.1	5.1	5.67	-0.5700000000000003	-10.0529	79311.1	41559.6	1.9053	2.3773	7.86	244.5064	566.0817	4.4413	10.2966	11.2191			41626.8225	41626.8225	33361.6666	212296.7948	212296.7948	-0.019607843137254832
600821.SH	20180620	5.0	5.12	4.6	4.94	5.1	-0.1599999999999992	-3.1373	46837.01	22546.516	1.1252	1.4039	1.87	236.8356	548.3223	4.302	9.9735	10.8672			41626.8225	41626.8225	33361.6666	205636.5032	205636.5032	-0.01214574898785435
600821.SH	20180621	4.88	4.97	4.79	4.81	4.94	-0.1300000000000007	-2.6316	22246.0	10810.893	0.5344	0.6668	0.69	230.6031	533.8928	4.1888	9.7111	10.5812			41626.8225	41626.8225	33361.6666	200225.0162	200225.0162	-0.01039501039501036
600821.SH	20180622	4.76	4.88	4.69	4.84	4.81	0.0300000000000002	0.6237	11909.01	5727.72	0.2861	0.357	0.34	232.0414	537.2227	4.2149	9.7716	10.6472			41626.8225	41626.8225	33361.6666	201473.8209	201473.8209	0.010330578512396658
600821.SH	20180625	4.89	4.94	4.85	4.86	4.84	0.0200000000000004	0.4132	12540.01	6135.59	0.3012	0.3759	0.36	233.0002	539.4426	4.2323	9.812	10.6912			41626.8225	41626.8225	33361.6666	202306.3574	202306.3574	-0.008230452674897125
600821.SH	20180626	4.82	4.88	4.8	4.86	4.86	0.0	0.0	9419.1	4567.887	0.2263	0.2823	0.27	233.0002	539.4426	4.2323	9.812	10.6912			41626.8225	41626.8225	33361.6666	202306.3574	202306.3574	0.010288065843621363
600821.SH	20180627	4.91	4.91	4.81	4.85	4.86	-0.0100000000000006	-0.2058	10875.0	5280.434	0.2612	0.326	0.53	232.5208	538.3326	4.2236	9.7918	10.6692			41626.8225	41626.8225	33361.6666	201890.0891	201890.0891	-0.004123711340206098
