ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
301048.SZ	20210818	14.5	19.88	14.5	18.0	4.13	13.87	335.8354	780346.33	1265740.898	88.95100000000001	88.95100000000001		51.1411	34.9551	5.0273	3.6991	3.032			53333.34	8772.7627	8772.7627	960000.12	157909.7286	-0.05555555555555555
301048.SZ	20210819	17.0	17.48	15.36	15.42	18.0	-2.58	-14.3333	629396.11	1026322.621	71.7443	71.7443		43.8109	29.9448	4.3067	3.1689	2.5974			53333.34	8772.7627	8772.7627	822400.1028	135276.0008	-0.01686121919584953
301048.SZ	20210820	15.16	16.48	14.71	14.81	15.42	-0.6099999999999994	-3.9559	486654.12	759127.2740000001	55.4733	55.4733		42.0778	28.7602	4.1363	3.0435	2.4947			53333.34	8772.7627	8772.7627	789866.7654	129924.6156	-0.04118838622552338
301048.SZ	20210823	14.2	16.21	13.98	15.62	14.81	0.8099999999999987	5.4693	445711.55	684924.358	50.8063	50.8063		44.3791	30.3332	4.3625	3.21	2.6311			53333.34	8772.7627	8772.7627	833066.7708	137030.5534	-0.022407170294494218
301048.SZ	20210824	15.27	16.2	14.82	15.51	15.62	-0.1099999999999994	-0.7042	445998.62	687807.6579999999	50.839	50.839		44.0666	30.1196	4.3318	3.1874	2.6126			53333.34	8772.7627	8772.7627	827200.1034	136065.5495	-0.0058027079303674955
301048.SZ	20210825	15.42	16.47	15.15	15.7	15.51	0.1899999999999995	1.225	392361.86	620696.469	44.725	44.725	0.7	44.6064	30.4886	4.3849	3.2264	2.6446			53333.34	8772.7627	8772.7627	837333.438	137732.3744	-0.01783439490445856
301048.SZ	20210826	15.42	15.88	14.71	14.73	15.7	-0.9699999999999988	-6.1783	309961.79	470554.486	35.3323	35.3323	0.65	41.8505	28.6049	4.114	3.0271	2.4812			53333.34	8772.7627	8772.7627	785600.0982	129222.7946	-0.022403258655804486
301048.SZ	20210827	14.4	14.81	13.88	14.38	14.73	-0.3499999999999996	-2.3761	278059.04	395668.026	31.6957	31.6957	0.67	40.8561	27.9252	4.0162	2.9552	2.4223			53333.34	8772.7627	8772.7627	766933.4292	126152.3276	-0.025034770514603698
301048.SZ	20210830	14.02	14.7	14.02	14.13	14.38	-0.25	-1.7385	167552.74	240420.327	19.0992	19.0992	0.45	40.1458	35.3782	3.8267	2.9038	2.744			53333.34	8772.7627	8772.7627	753600.0942	123959.137	-0.0007077140835103725
301048.SZ	20210831	14.12	14.72	14.02	14.46	14.13	0.3300000000000001	2.3355	198207.27	285808.298	22.5935	22.5935	0.62	41.0834	36.2045	3.9161	2.9716	2.8081			53333.34	8772.7627	8772.7627	771200.0964	126854.1486	0.0013831258644536356
