ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603023.SH	20180502	4.7338	4.7338	4.6075	4.6275	4.6806	-0.0530999999999997	-1.1345	6608.0	4627.498	0.5202	0.5204	0.47	36.503	34.2017	4.3276	12.5711	11.9719	1.4368	1.4368	36000.0	12701.7	12697.7	250560.0	88403.832	0.00430037817395998
603023.SH	20180503	4.6474	4.7072	4.5743	4.6939	4.6275	0.0663999999999997	1.4349	8273.86	5773.706999999999	0.6514	0.6516	0.64	37.0274	34.6931	4.3898	12.7518	12.1439	1.4164	1.4164	36000.0	12701.7	12697.7	254160.0	89674.002	0.005666929419033251
603023.SH	20180504	4.7205	4.7338	4.654	4.6873	4.6939	-0.0066000000000006	-0.1406	7455.96	5257.584	0.5870000000000001	0.5872	0.65	36.975	34.644	4.3836	12.7337	12.1267	1.4184	1.4184	36000.0	12701.7	12697.7	253800.0	89546.985	-0.004266848718878582
603023.SH	20180507	4.6673	4.7737	4.6607	4.7538	4.6873	0.0665000000000004	1.4187	9801.43	6983.340999999999	0.7717	0.7719	0.99	37.4995	35.1354	4.4458	12.9143	12.2987	1.3986	1.3986	36000.0	12701.7	12697.7	257400.0	90817.155	-0.007004922377887093
603023.SH	20180508	4.7205	4.8269	4.7205	4.807	4.7538	0.0532000000000003	1.1191	12745.43	9161.506	1.0034	1.0038	1.54	37.919	35.5285	4.4955	13.0588	12.4363	1.3831	1.3831	36000.0	12701.7	12697.7	260280.0	91833.291	0.0
603023.SH	20180509	4.807	4.8402	4.7737	4.8269	4.807	0.0198999999999998	0.414	10880.44	7875.937	0.8566	0.8569	1.21	38.0764	35.676	4.5142	13.113	12.4879	1.3774	1.3774	36000.0	12701.7	12697.7	261360.0	92214.342	0.005510783318486021
603023.SH	20180510	4.8535	5.0663	4.8535	4.9333	4.8269	0.1063999999999998	2.2043	28433.61	21127.902	2.2386	2.2393	2.89	38.9155	36.4622	4.6137	13.402	12.7631	1.3477	1.3477	36000.0	12701.7	12697.7	267120.0	94246.614	-0.004054081446496354
603023.SH	20180511	4.9133	4.9133	4.7737	4.787	4.9333	-0.1463000000000001	-2.9656	17596.95	12789.199	1.3854	1.3858	1.27	37.7617	35.3811	4.4769	13.0046	12.3847	1.3889	1.3889	36000.0	12701.7	12697.7	259200.0	91452.24	-0.0013787340714434338
603023.SH	20180514	4.7804	4.8203	4.7072	4.7405	4.787	-0.0464999999999999	-0.9714	7984.59	5718.77	0.6286	0.6288	0.5	37.3946	35.0371	4.4333	12.8782	12.2643	1.4025	1.4025	36000.0	12701.7	12697.7	256680.0	90563.121	-0.005611222444889818
603023.SH	20180515	4.7139	4.8136	4.7139	4.8003	4.7405	0.0598	1.2615	8533.02	6138.062	0.6718	0.672	0.55	37.8666	35.4794	4.4893	13.0408	12.4191	1.385	1.385	36000.0	12701.7	12697.7	259920.0	91706.274	0.004166406266274935
603023.SH	20180516	4.8203	4.8203	4.7205	4.7272	4.8003	-0.0731000000000001	-1.5228	11274.84	8053.516	0.8877	0.8879	0.77	37.2897	34.9388	4.4209	12.8421	12.2299	1.4065	1.4065	36000.0	12701.7	12697.7	255960.0	90309.087	0.004209680148925327
603023.SH	20180517	4.7471	4.787	4.7072	4.7272	4.7272	0.0	0.0	8617.95	6150.74	0.6785	0.6787	0.58	37.2897	34.9388	4.4209	12.8421	12.2299	1.4065	1.4065	36000.0	12701.7	12697.7	255960.0	90309.087	0.0
603023.SH	20180518	4.7272	4.7804	4.7072	4.7737	4.7272	0.0464999999999999	0.9837	8970.0	6413.28	0.7062	0.7064	0.83	37.6568	35.2828	4.4644	12.9685	12.3503	1.3928	1.3928	36000.0	12701.7	12697.7	258480.0	91198.206	0.001403523472359045
603023.SH	20180521	4.7804	4.8535	4.7604	4.8402	4.7737	0.0665000000000004	1.393	13337.87	9659.267	1.0501	1.0504	1.47	38.1813	35.7742	4.5266	13.1491	12.5223	1.3736	1.3736	36000.0	12701.7	12697.7	262080.0	92468.376	0.012354861369364917
