ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
600083.SH	20180502	20.95	21.27	20.9	21.0	20.96	0.0399999999999991	0.1908	4366.04	9192.152	0.1915	0.3514	0.75	573.7104	323.3963	68.7897	55.0494	8.7422			23000.0	22799.3326	12424.0488	483000.0	478785.9846	0.0004761904761905506
600083.SH	20180503	21.01	21.14	20.81	20.83	21.0	-0.1700000000000017	-0.8095	4637.0	9707.872	0.2034	0.3732	0.8	569.066	320.7783	68.2329	54.6038	8.6714			23000.0	22799.3326	12424.0488	479090.0	474910.0981	0.005760921747479645
600083.SH	20180504	20.95	21.0	20.7	20.83	20.83	0.0	0.0	3797.0	7923.225	0.1665	0.3056	0.62	569.066	320.7783	68.2329	54.6038	8.6714			23000.0	22799.3326	12424.0488	479090.0	474910.0981	-0.007681228996639299
600083.SH	20180507	20.67	20.98	20.37	20.79	20.83	-0.0399999999999991	-0.192	9192.0	18912.327	0.4032	0.7399	1.63	567.9733	320.1623	68.1018	54.4989	8.6548			23000.0	22799.3326	12424.0488	478170.0	473998.1248	0.0014430014430014976
600083.SH	20180508	20.82	20.82	20.47	20.57	20.79	-0.2199999999999988	-1.0582	8322.94	17166.049	0.3651	0.6699	1.26	561.9630000000002	316.7744	67.3812	53.9222	8.5632			23000.0	22799.3326	12424.0488	473110.0	468982.2716	0.0014584346135148828
600083.SH	20180509	20.6	20.67	20.48	20.54	20.57	-0.0300000000000011	-0.1458	2754.0	5666.4090000000015	0.1208	0.2217	0.45	561.1434	316.3124	67.2829	53.8436	8.5507			23000.0	22799.3326	12424.0488	472420.0	468298.2916	0.0048685491723467105
600083.SH	20180510	20.64	20.64	20.37	20.49	20.54	-0.0500000000000007	-0.2434	3748.0	7657.960999999998	0.1644	0.3017	0.65	559.7774	315.5424	67.1191	53.7125	8.5299			23000.0	22799.3326	12424.0488	471270.0	467158.325	0.00048804294777948093
600083.SH	20180511	20.5	21.33	20.48	21.23	20.49	0.7400000000000021	3.6115	44580.42	93480.807	1.9553	3.5882	8.01	579.9939	326.9383	69.5431	55.6523	8.8379			23000.0	22799.3326	12424.0488	488290.0	484029.8311	0.0009420631182289012
600083.SH	20180514	21.25	21.7	20.91	20.93	21.23	-0.3000000000000007	-1.4131	22138.33	46971.461	0.971	1.7819	1.61	571.798	322.3183	68.5604	54.8659	8.713			23000.0	22799.3326	12424.0488	481390.0	477190.0313	-0.006211180124223555
600083.SH	20180515	20.8	20.8	18.85	20.13	20.93	-0.8000000000000007	-3.8223	29665.4	59257.038	1.3012	2.3877	1.82	549.9424	309.9985	65.9399	52.7688	8.38			23000.0	22799.3326	12424.0488	462990.0	458950.5652	0.007451564828614116
600083.SH	20180516	20.28	20.65	20.2	20.55	20.13	0.4200000000000017	2.0864	11471.92	23497.576	0.5032	0.9234	0.56	561.4166	316.4664	67.3157	53.8698	8.5548			23000.0	22799.3326	12424.0488	472650.0	468526.2849	0.0
600083.SH	20180517	20.55	20.56	20.19	20.54	20.55	-0.0100000000000015	-0.0487	7738.15	15783.444	0.3394	0.6228	0.35	561.1434	316.3124	67.2829	53.8436	8.5507			23000.0	22799.3326	12424.0488	472420.0	468298.2916	-0.0082765335929892
600083.SH	20180518	20.37	20.53	20.02	20.4	20.54	-0.1400000000000005	-0.6816	6943.59	14085.386	0.3046	0.5589	0.3	557.3186	314.1564	66.8243	53.4766	8.4924			23000.0	22799.3326	12424.0488	469200.0	465106.385	0.0009803921568628984
