ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
600597.SH	20180502	10.3697	10.4943	10.2547	10.3985	10.3505	0.048	0.4637	88941.82	96396.029	0.7265	1.5019	1.16	21.5244	23.5621	2.382	0.613	0.6207	1.3894	1.3894	122448.7509	122430.2009	59218.4943	1328568.9473	1328367.6798	0.004606433620233714
600597.SH	20180503	10.4464	10.5997	10.2643	10.523	10.3985	0.1244999999999994	1.1973	65295.4	71358.659	0.5333	1.1026	0.75	21.7823	23.8444	2.4105	0.6204	0.6281	1.3730000000000002	1.3730000000000002	122448.7509	122430.2009	59218.4943	1344487.2849	1344283.6059	0.0027368621115651795
600597.SH	20180504	10.5518	10.7147	10.4943	10.6093	10.523	0.0862999999999996	0.8201	63160.26	69979.605	0.5159	1.0666	0.7	21.9608	24.0399	2.4303	0.6255	0.6333	1.3618	1.3618	122448.7509	122430.2009	59218.4943	1355507.6725	1355302.324	0.0009048664850650579
600597.SH	20180507	10.6189	10.9639	10.6189	10.8585	10.6093	0.2492000000000001	2.3489	72826.23	82577.277	0.5948	1.2298	0.76	22.4766	24.6045	2.4874	0.6401	0.6481	1.3306	1.3306	122448.7509	122430.2009	59218.4943	1387344.3477	1387134.1762	0.0035271906801124775
600597.SH	20180508	10.8968	10.9352	10.7914	10.9256	10.8585	0.0670999999999999	0.6179	58188.44	65950.701	0.4753	0.9826	0.58	22.6155	24.7565	2.5028	0.6441	0.6521	1.3224	1.3224	122448.7509	122430.2009	59218.4943	1395915.7603	1395704.2903	0.0017481877425495986
600597.SH	20180509	10.9447	10.9447	10.7914	10.8585	10.9256	-0.0670999999999999	-0.6142	42889.18	48578.902	0.3503	0.7243	0.62	22.4766	24.6045	2.4874	0.6401	0.6481	1.3306	1.3306	122448.7509	122430.2009	59218.4943	1387344.3477	1387134.1762	0.0035271906801124775
600597.SH	20180510	10.8968	10.9639	10.8297	10.9447	10.8585	0.0861999999999998	0.7938	34330.44	39043.896	0.2804	0.5797	0.57	22.6551	24.8	2.5071	0.6452	0.6533	1.3201	1.3201	122448.7509	122430.2009	59218.4943	1398364.7353	1398152.8943	0.0
600597.SH	20180511	10.9447	10.9543	10.7626	10.8297	10.9447	-0.1149999999999984	-1.0507	42517.97	48083.155	0.3473	0.718	0.78	22.4171	24.5394	2.4808	0.6385	0.6464	1.3341	1.3341	122448.7509	122430.2009	59218.4943	1383670.8852	1383461.2702	-0.004423021875028881
600597.SH	20180514	10.7818	10.9256	10.7147	10.8968	10.8297	0.0670999999999999	0.6196	51158.34	57942.037	0.4179	0.8639	1.02	22.5559	24.6914	2.4962	0.6424	0.6504	1.3259	1.3259	122448.7509	122430.2009	59218.4943	1392242.2977	1392031.3842	-0.003514793333822896
600597.SH	20180515	10.8585	11.1172	10.7722	11.0981	10.8968	0.2012999999999998	1.8473	71342.31	81517.835	0.5827	1.2047	1.56	22.9725	25.1474	2.5423	0.6543	0.6624	1.3018	1.3018	122448.7509	122430.2009	59218.4943	1417956.5354	1417741.7264	-0.005181067029491624
