ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603888.SH	20180502	20.9584	20.9584	20.3762	20.4636	20.9293	-0.4657000000000018	-2.2251	16988.0	35989.016	0.9627	0.9627	0.86	38.5487	38.1745	3.9997	7.2858	7.1033			51902.936	17646.998	17646.998	1094632.9202	372175.1878	0.0004740123927363079
603888.SH	20180503	20.4733	20.5412	19.9299	20.3277	20.4636	-0.1358999999999994	-0.6641	23340.39	48508.65900000001	1.3226	1.3226	1.22	38.2928	37.9211	3.9732	7.2374	7.0561			51902.936	17646.998	17646.998	1087366.5092	369704.6081	0.0
603888.SH	20180504	20.3277	20.3374	19.9687	19.9881	20.3277	-0.3396000000000008	-1.6706	16573.23	34387.457	0.9392	0.9392	0.84	37.653	37.2876	3.9068	7.1165	6.9382			51902.936	17646.998	17646.998	1069200.4816	363528.1588	0.0029117324808260597
603888.SH	20180507	20.0463	20.318	19.9881	20.221	19.9881	0.2329000000000008	1.1652	14694.42	30526.522	0.8327	0.8327	0.77	38.0917	37.722	3.9523	7.1994	7.0191			51902.936	17646.998	17646.998	1081657.1862	367763.4383	0.0009593986449730959
603888.SH	20180508	20.2404	20.5218	20.1628	20.2986	20.221	0.0776000000000003	0.3838	18300.71	38289.431	1.037	1.037	1.02	38.2379	37.8668	3.9675	7.2271	7.046			51902.936	17646.998	17646.998	1085809.4211	369175.1982	0.0
603888.SH	20180509	20.2986	20.745	20.2792	20.5509	20.2986	0.2522999999999982	1.2429	26767.54	56731.953	1.5168	1.5168	1.49	38.7132	38.3375	4.0168	7.3169	7.1336			51902.936	17646.998	17646.998	1099304.1845	373763.4176	0.0018879951729608897
603888.SH	20180510	20.5897	21.0651	20.5218	21.0554	20.5509	0.5045000000000002	2.4549	29114.76	62357.285	1.6498	1.6498	1.46	39.6636	39.2787	4.1154	7.4965	7.3087			51902.936	17646.998	17646.998	1126293.7112	382939.8566	0.01659431784720323
603888.SH	20180511	21.4048	22.2004	21.0069	21.0554	21.0554	0.0	0.0	47221.94	104927.518	2.6759	2.6759	2.24	39.6636	39.2787	4.1154	7.4965	7.3087			51902.936	17646.998	17646.998	1126293.7112	382939.8566	-0.013820682580240717
603888.SH	20180514	20.7644	21.6182	20.3859	21.3756	21.0554	0.3201999999999998	1.5208	36251.38	78770.424	2.0543	2.0543	1.33	40.2668	39.876	4.178	7.6105	7.4199			51902.936	17646.998	17646.998	1143421.6801	388763.3659	-0.00680682647504624
603888.SH	20180515	21.2301	21.5309	20.9584	21.395	21.3756	0.0194000000000009	0.0908	21536.51	47176.88	1.2204	1.2204	0.68	40.3034	39.9122	4.1818	7.6175	7.4266			51902.936	17646.998	17646.998	1144459.7388	389116.3059	-0.0009067539144660422
603888.SH	20180516	21.3756	21.3756	20.8614	20.8711	21.395	-0.5239000000000011	-2.4487	18414.42	40032.91	1.0435	1.0435	0.57	39.3164	38.9348	4.0794	7.4309	7.2447			51902.936	17646.998	17646.998	1116432.1534	379586.927	-0.000464757487626369
603888.SH	20180517	20.8614	21.0651	20.7741	20.8808	20.8711	0.0097000000000022	0.0465	9683.89	20852.205	0.5488	0.5488	0.32	39.3346	38.9529	4.0813	7.4344	7.2481			51902.936	17646.998	17646.998	1116951.1827	379763.39700000006	-0.0037163327075591134
603888.SH	20180518	20.8032	21.0263	20.6479	20.9487	20.8808	0.067899999999998	0.3252	9897.39	21278.999	0.5609	0.5609	0.37	39.4626	39.0796	4.0945	7.4585	7.2717			51902.936	17646.998	17646.998	1120584.3882	380998.6868	0.0004630358924421211
603888.SH	20180521	20.9584	21.3271	20.9487	21.2495	20.9487	0.3008000000000024	1.4359	18595.41	40576.48	1.0537	1.0537	0.97	40.0292	39.6407	4.1533	7.5656	7.3761			51902.936	17646.998	17646.998	1136674.2984	386469.2562	-0.002282406644862263
603888.SH	20180522	21.201	21.56	20.9584	21.5309	21.2495	0.2813999999999979	1.3243	23672.1	51969.74	1.3414	1.3414	1.51	40.5593	40.1656	4.2083	7.6658	7.4737			51902.936	17646.998	17646.998	1151726.1498	391586.8856	-0.004505153059091713
603888.SH	20180523	21.4339	21.4339	20.9778	21.0263	21.5309	-0.5045999999999999	-2.3436	14922.86	32631.244	0.8456	0.8456	0.93	39.6088	39.2244	4.1097	7.4862	7.2986			51902.936	17646.998	17646.998	1124736.6231	382410.4467	0.004156698991263435
603888.SH	20180524	21.1137	21.5115	21.0263	21.3368	21.0263	0.3105000000000011	1.4767	18263.85	40087.612	1.035	1.035	1.19	40.1937	39.8036	4.1704	7.5967	7.4064			51902.936	17646.998	17646.998	1141345.5626	388057.486	0.009096959244122776
603888.SH	20180525	21.5309	21.5309	20.6964	20.7352	21.3368	-0.6016000000000012	-2.8195	25389.89	55123.105	1.4388	1.4388	1.49	39.0605	38.6814	4.0528	7.3825	7.1976			51902.936	17646.998	17646.998	1109165.7423	377116.3473	0.0
603888.SH	20180528	20.7352	21.104	20.3762	20.7255	20.7352	-0.0096999999999987	-0.0468	20476.54	43741.47	1.1603	1.1603	1.02	39.0422	38.6633	4.0509	7.3791	7.1942			51902.936	17646.998	17646.998	1108646.713	376939.8773	-0.0037441798750331877
603888.SH	20180529	20.6479	20.8711	20.4053	20.5606	20.7255	-0.1648999999999993	-0.7956	12728.0	27033.745	0.7213	0.7213	0.62	38.7314	38.3556	4.0187	7.3204	7.1369			51902.936	17646.998	17646.998	1099823.2138	373939.8876	-0.011799266558368894
603888.SH	20180530	20.318	20.318	19.2992	19.4156	20.5606	-1.1449999999999996	-5.5689	28781.68	58988.451	1.631	1.631	1.57	36.5746	36.2197	3.7949	6.9127	6.7395			51902.936	17646.998	17646.998	1038577.7494	353116.43	0.007499124415418435
603888.SH	20180531	19.5612	19.7941	19.4156	19.6291	19.4156	0.2134999999999998	1.0996	15901.43	32071.878	0.9011	0.9011	0.75	36.9767	36.6179	3.8366	6.9887	6.8136			51902.936	17646.998	17646.998	1049996.3953	356998.7695	-0.003953314212062719
603888.SH	20180601	19.5515	19.7844	18.9499	19.1149	19.6291	-0.5142000000000024	-2.6196	23593.25	46879.433	1.337	1.337	1.14	36.008	35.6585	3.7361	6.8056	6.6351			51902.936	17646.998	17646.998	1022487.8392	347645.8606	0.009134235596315004
603888.SH	20180604	19.2895	19.3477	19.0469	19.144	19.1149	0.0290999999999996	0.1522	9885.0	19578.072	0.5602	0.5602	0.49	36.0628	35.7128	3.7418	6.816	6.6452			51902.936	17646.998	17646.998	1024044.9273	348175.2705	-0.002538654408691855
603888.SH	20180605	19.0954	19.435	19.0954	19.4059	19.144	0.2619000000000007	1.3681	12896.21	25658.761	0.7308	0.7308	0.71	36.5563	36.2016	3.793	6.9093	6.7361			51902.936	17646.998	17646.998	1038058.72	352939.96	0.0027465873780654405
603888.SH	20180606	19.4592	19.6453	19.1946	19.42	19.4004	0.0196000000000005	0.101	13807.23	27329.27	0.7824	0.7824	0.76	36.2273	35.8758	3.9071	6.8471	6.6755		1.01	51902.936	17646.998	17646.998	1028716.1915	349763.5004	0.0030278063851698228
603888.SH	20180607	19.4788	19.6355	19.1456	19.1848	19.42	-0.2352000000000025	-1.2111	15450.03	30539.951	0.8755	0.8755	1.02	35.7887	35.4413	3.8597	6.7642	6.5947		1.02	51902.936	17646.998	17646.998	1016259.4869	345528.2208	0.0010216421333555995
