ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002130.SZ	20180502	5.4713	5.5108	5.2837	5.3627	5.4713	-0.1086	-1.9849	75272.57	41029.342	0.7741	0.8176	1.15	40.8096	37.3531	2.4679	2.6571	2.5743	0.2741	0.2741	126231.9062	97238.3555	92067.904	685439.2507	528004.2704	-0.005519607660320416
002130.SZ	20180503	5.3331	5.4022	5.3034	5.3627	5.3627	0.0	0.0	57629.63	31162.568	0.5927	0.6259	0.79	40.8096	37.3531	2.4679	2.6571	2.5743	0.2741	0.2741	126231.9062	97238.3555	92067.904	685439.2507	528004.2704	0.0
002130.SZ	20180504	5.3627	5.3726	5.3133	5.3331	5.3627	-0.0296000000000002	-0.552	37261.9	20128.086	0.3832	0.4047	0.49	40.5841	37.1467	2.4543	2.6424	2.5601	0.2756	0.2756	126231.9062	97238.3555	92067.904	681652.2935	525087.1197	0.0
002130.SZ	20180507	5.3331	5.3726	5.3034	5.3726	5.3331	0.0395000000000003	0.7407	51989.02	28128.798	0.5347	0.5647	0.72	40.8848	37.4219	2.4725	2.662	2.579	0.2736	0.2736	126231.9062	97238.3555	92067.904	686701.5697	528976.6539	0.0
002130.SZ	20180508	5.3726	5.3726	5.3133	5.3528	5.3726	-0.0198	-0.3685	71733.9	38762.348	0.7377	0.7791	1.09	40.7345	37.2843	2.4634	2.6522	2.5696	0.2746	0.2746	126231.9062	97238.3555	92067.904	684176.9316	527031.8868	0.0
002130.SZ	20180509	5.3528	5.3528	5.3232	5.3331	5.3528	-0.0197000000000002	-0.368	36367.85	19659.192	0.374	0.395	0.62	40.5841	37.1467	2.4543	2.6424	2.5601	0.2756	0.2756	126231.9062	97238.3555	92067.904	681652.2935	525087.1197	0.0
002130.SZ	20180510	5.3331	5.3627	5.3133	5.3331	5.3331	0.0	0.0	39876.54	21523.28	0.4101	0.4331	0.78	40.5841	37.1467	2.4543	2.6424	2.5601	0.2756	0.2756	126231.9062	97238.3555	92067.904	681652.2935	525087.1197	0.06851549755301797
002130.SZ	20180511	5.6985	5.8664	5.6096	5.6293	5.3331	0.2961999999999998	5.553999999999999	482506.69	279674.238	4.9621	5.2408	10.17	42.8388	39.2105	2.5906	2.7892	2.7023	0.2611	0.2611	126231.9062	97238.3555	92067.904	719521.8653	554258.6264	-0.03156697990869198
002130.SZ	20180514	5.4516	5.5898	5.4219	5.4812	5.6293	-0.1480999999999994	-2.6309	177342.33	98670.433	1.8238	1.9262	1.3	41.7115	38.1786	2.5225	2.7158	2.6312	0.2682	0.2682	126231.9062	97238.3555	92067.904	700587.0794	539672.873	0.0
002130.SZ	20180515	5.4812	5.5207	5.4022	5.5108	5.4812	0.0295999999999994	0.54	77104.27	42593.04	0.7929	0.8375	0.48	41.9369	38.385	2.5361	2.7305	2.6454	0.2667		126231.9062	97238.3555	92067.904	704374.0366	542590.0237	0.0035929447630108228
002130.SZ	20180516	5.5306	5.6195	5.4812	5.4911	5.5108	-0.0196999999999993	-0.3575	106673.5	59850.94	1.097	1.1586	0.66	41.7866	38.2474	2.527	2.7207	2.6359	0.2677		126231.9062	97238.3555	92067.904	701849.3985	540645.2566	-0.010799293402050655
002130.SZ	20180517	5.4318	5.5997	5.4121	5.5701	5.4911	0.0789999999999997	1.4387	106788.56	59423.484	1.0982	1.1599	0.6	42.3879	38.7977	2.5634	2.7598	2.6739	0.2639		126231.9062	97238.3555	92067.904	711947.9509999999	548424.325	-0.007091434624154021
002130.SZ	20180518	5.5306	5.5997	5.501	5.5701	5.5701	0.0	0.0	73007.4	41057.245	0.7508	0.7929999999999999	0.38	42.3879	38.7977	2.5634	2.7598	2.6739	0.2639		126231.9062	97238.3555	92067.904	711947.9509999999	548424.325	0.0017773469058006176
002130.SZ	20180521	5.58	5.5997	5.5108	5.5306	5.5701	-0.0395000000000003	-0.7091	117434.97	65938.313	1.2077	1.2755	1.09	42.0873	38.5226	2.5452	2.7403	2.6549	0.2658		126231.9062	97238.3555	92067.904	706898.6747	544534.7908	-0.0035800817271182226
002130.SZ	20180522	5.5108	5.5306	5.4516	5.4911	5.5306	-0.0394999999999994	-0.7142	75257.86	41731.71	0.774	0.8174	0.78	41.7866	38.2474	2.527	2.7207	2.6359	0.2677		126231.9062	97238.3555	92067.904	701849.3985	540645.2566	0.0018029174482344192
002130.SZ	20180523	5.501	5.5108	5.4516	5.4614	5.4911	-0.0297	-0.5409	50654.57	28086.491	0.5209	0.5502	0.53	41.5612	38.041	2.5134	2.7060000000000004	2.6217	0.2691		126231.9062	97238.3555	92067.904	698062.4413	537728.1059	0.0018127220126707474
002130.SZ	20180524	5.4713	5.4911	5.4516	5.4516	5.4614	-0.0098000000000002	-0.1794	37450.21	20731.365	0.3851	0.4068	0.44	41.486	37.9722	2.5088	2.7011	2.617	0.2696		126231.9062	97238.3555	92067.904	696800.1222	536755.7224	0.0
002130.SZ	20180525	5.4516	5.4713	5.3331	5.3429	5.4516	-0.1086999999999998	-1.9939	72150.08	39349.575	0.742	0.7837	1.02	40.6593	37.2155	2.4588	2.6473	2.5648	0.2751		126231.9062	97238.3555	92067.904	682914.6125	526059.5033	0.001852926313425297
002130.SZ	20180528	5.3528	5.3528	5.2639	5.3232	5.3429	-0.0197000000000002	-0.3687	63515.55	34123.817	0.6532	0.6899	0.9	40.509	37.078	2.4497	2.6375	2.5553	0.2761		126231.9062	97238.3555	92067.904	680389.9744	524114.7361	-0.003719567177637519
002130.SZ	20180529	5.3034	5.3331	5.2936	5.3232	5.3232	0.0	0.0	33000.73	17759.885	0.3394	0.3584	0.55	40.509	37.078	2.4497	2.6375	2.5553	0.2761		126231.9062	97238.3555	92067.904	680389.9744	524114.7361	-0.0018597835888187594
002130.SZ	20180530	5.3133	5.3133	5.1257	5.2936	5.3232	-0.0296000000000002	-0.5561	107087.0	56353.766	1.1013	1.1631	2.09	40.2835	36.8716	2.4361	2.6228	2.5411	0.2777		126231.9062	97238.3555	92067.904	676603.0172	521197.5855	0.0018512921263412901
002130.SZ	20180531	5.3034	5.3034	5.2145	5.2936	5.2936	0.0	0.0	44472.72	23684.918	0.4574	0.483	0.71	40.2835	36.8716	2.4361	2.6228	2.5411	0.2777		126231.9062	97238.3555	92067.904	676603.0172	521197.5855	0.00372147498866561
002130.SZ	20180601	5.3133	5.3133	5.2343	5.2936	5.2936	0.0	0.0	39398.76	21023.129	0.4052	0.4279	0.62	40.2835	36.8716	2.4361	2.6228	2.5411	0.2777		126231.9062	97238.3555	92067.904	676603.0172	521197.5855	0.0
002130.SZ	20180604	5.2936	5.3034	5.2244	5.2837	5.2936	-0.0099	-0.187	39005.8	20738.645	0.4011	0.4237	0.68	40.2084	36.8028	2.4316	2.6179	2.5364	0.2782		126231.9062	97238.3555	92067.904	675340.6982	520225.2019	-0.0018736869996404074
002130.SZ	20180605	5.2738	5.3232	5.2541	5.2936	5.2837	0.0099	0.1874	33688.57	18029.61	0.3465	0.3659	0.64	40.2835	36.8716	2.4361	2.6228	2.5411	0.2777		126231.9062	97238.3555	92067.904	676603.0172	521197.5855	0.0018512921263412901
002130.SZ	20180606	5.3034	5.3824	5.2541	5.3232	5.2936	0.0296000000000002	0.5592	65511.2	35314.168	0.6737	0.7116	1.24	40.509	37.078	2.4497	2.6375	2.5553	0.2761		126231.9062	97238.3555	92067.904	680389.9744	524114.7361	-1.8785692816307285e-05
002130.SZ	20180607	5.3231	5.332999999999998	5.2834	5.3033	5.3231	-0.0198	-0.3720000000000001	34088.02	18245.645	0.3506	0.3702	0.77	40.2084	36.8028	2.4539	2.6179	2.5364	0.2782	0.3738	126231.9062	97238.3555	92067.904	675340.6982	520225.2019	0.0
002130.SZ	20180608	5.3033	5.332999999999998	5.2041	5.3132	5.3033	0.0099	0.1867	55682.8	29537.975	0.5726	0.6048	1.32	40.2835	36.8716	2.4585	2.6228	2.5411	0.2777	0.3731	126231.9062	97238.3555	92067.904	676603.0172	521197.5855	0.0
002130.SZ	20180611	5.3132	5.332999999999998	5.2735	5.3132	5.3132	0.0	0.0	41603.06	22236.822	0.4278	0.4519	0.91	40.2835	36.8716	2.4585	2.6228	2.5411	0.2777	0.3731	126231.9062	97238.3555	92067.904	676603.0172	521197.5855	0.0
002130.SZ	20180612	5.3132	5.3132	5.2537	5.3033	5.3132	-0.0099	-0.1863	35285.0	18815.347	0.3629	0.3832	0.77	40.2084	36.8028	2.4539	2.6179	2.5364	0.2782	0.3738	126231.9062	97238.3555	92067.904	675340.6982	520225.2019	-0.009352667207210579
002130.SZ	20180613	5.2537	5.3033	5.1843	5.3033	5.3033	0.0	0.0	64204.44	33973.865	0.6603	0.6974	1.38	40.2084	36.8028	2.4539	2.6179	2.5364	0.2782	0.3738	126231.9062	97238.3555	92067.904	675340.6982	520225.2019	-0.0037523805932155084
002130.SZ	20180614	5.2834	5.3132	5.2339	5.2735	5.3033	-0.0297999999999998	-0.5619	30110.0	16028.606000000002	0.3097	0.327	0.65	39.9829	36.5964	2.4401	2.6032	2.5221	0.2798	0.3759	126231.9062	97238.3555	92067.904	671553.7409999999	517308.0513	-0.003754622167440986
002130.SZ	20180615	5.2537	5.2735	5.1942	5.2636	5.2735	-0.0099	-0.1877	57610.28	30376.534	0.5925	0.6257	1.27	39.9077	36.5276	2.4355	2.5984	2.5174	0.2803	0.3766	126231.9062	97238.3555	92067.904	670291.4219	516335.6677	-0.009423208450490134
002130.SZ	20180619	5.214	5.214	4.7382	4.8175	5.2636	-0.4461000000000004	-8.4752	100287.57	50121.301	1.0314	1.0893	2.19	36.5257	33.4321	2.2291	2.3782	2.3041	0.3062	0.4115	126231.9062	97238.3555	92067.904	613487.0641	472578.4077	-0.0020550077841203986
002130.SZ	20180620	4.8076	4.8275	4.4409	4.5301	4.8175	-0.2873999999999999	-5.9657	132599.64	61502.84400000001	1.3637	1.4402	2.31	34.3462	31.4372	2.0961	2.2362	2.1666	0.3257	0.4376	126231.9062	97238.3555	92067.904	576879.8113	444379.2846	0.0
002130.SZ	20180621	4.5301	4.6391	4.3616	4.3616	4.5301	-0.1684999999999998	-3.7196	153703.67	69294.825	1.5807	1.6695	2.0	33.0686	30.2677	2.0181	2.1531	2.086	0.3382	0.4545	126231.9062	97238.3555	92067.904	555420.3873	427848.7642	0.0
002130.SZ	20180622	4.3616	4.4706	4.2129	4.4012	4.3616	0.0396	0.9079	66984.2	29520.792	0.6889	0.7276	0.71	33.3692	30.5429	2.0365	2.1726	2.1049	0.3352	0.4505	126231.9062	97238.3555	92067.904	560469.6635	431738.2984	0.01351904026174677
002130.SZ	20180625	4.4607	4.4805	4.312	4.3616	4.4012	-0.0396	-0.8998	44664.07	19720.327	0.4593	0.4851	0.44	33.0686	30.2677	2.0181	2.1531	2.086	0.3382	0.4545	126231.9062	97238.3555	92067.904	555420.3873	427848.7642	-0.020474137931034416
002130.SZ	20180626	4.2723	4.3814	4.2327	4.3814	4.3616	0.0198	0.454	47468.02	20755.047	0.4882	0.5156	0.48	33.2189	30.4053	2.0273	2.1628	2.0955	0.3367	0.4525	126231.9062	97238.3555	92067.904	557945.0254	429793.5313	-0.002259551741452508
002130.SZ	20180627	4.3715	4.3814	4.3021	4.3219	4.3814	-0.0594999999999998	-1.358	41431.3	18131.232	0.4261	0.45	0.47	32.7679	29.9926	1.9998	2.1335	2.067	0.3413	0.4587	126231.9062	97238.3555	92067.904	550371.111	423959.23	-0.004581318401628922
002130.SZ	20180628	4.3021	4.3516	4.2624	4.2723	4.3219	-0.0495999999999998	-1.1476	33396.0	14547.027	0.3537	0.3742	0.47	32.3922	29.6486	1.9769	2.109	2.0433	0.3453	0.464	126231.9062	94410.3967	89239.9452	544059.5157	406908.8098	0.0069751656016665085
002130.SZ	20180629	4.3021	4.3219	4.2129	4.3219	4.2723	0.0495999999999998	1.161	60958.18	26457.831	0.6438	0.6809	1.3	32.7679	29.9926	1.9998	2.1335	2.067	0.3413	0.4587	126231.9062	94689.9967	89519.5452	550371.111	412848.3856	0.0
002130.SZ	20180702	4.3219	4.3715	4.2723	4.2922	4.3219	-0.0297	-0.6872	53972.0	23558.523	0.57	0.6029	1.18	32.5425	29.7862	1.986	2.1188	2.0528	0.3437	0.4619	126231.9062	94689.9967	89519.5452	546584.1538	410007.6857	0.0
002130.SZ	20180703	4.2922	4.3417	4.2525	4.3417	4.2922	0.0495000000000001	1.1533	57339.58	24868.876	0.6056	0.6405	1.21	32.9183	30.1301	2.009	2.1433	2.0765	0.3398	0.4566	126231.9062	94689.9967	89519.5452	552895.7492	414742.1855	0.0
002130.SZ	20180704	4.3417	4.6193	4.2922	4.4012	4.3417	0.0594999999999998	1.3704	157295.84	70700.659	1.6612	1.7571	3.18	33.3692	30.5429	2.0365	2.1726	2.1049	0.3352	0.4505	126231.9062	94689.9967	89519.5452	560469.6635	420423.5853	-0.0202671998545851
002130.SZ	20180705	4.312	4.4012	4.2129	4.2228	4.4012	-0.1783999999999999	-4.0534	86355.04	37463.782	0.912	0.9647	1.19	32.0164	29.3047	1.9539	2.0846	2.0196	0.3494	0.4695	126231.9062	94689.9967	89519.5452	537747.9204	403379.3859	-0.002344416027280482
002130.SZ	20180706	4.2129	4.2723	3.8659	4.0047	4.2228	-0.2181000000000006	-5.1648	127933.98	52337.853	1.3511	1.4291	1.54	30.363000000000003	27.7913	1.853	1.9769	1.9153	0.3684	0.495	126231.9062	94689.9967	89519.5452	509976.901	382547.5867	0.0
002130.SZ	20180709	4.0047	4.084	3.9849	4.0741	4.0047	0.0693999999999999	1.733	55078.06	22561.967	0.5817	0.6153	0.57	30.889	28.2728	1.8851	2.0112	1.9485	0.3621	0.4866	126231.9062	94689.9967	89519.5452	518813.1345	389175.8864	0.002429984536462046
002130.SZ	20180710	4.084	4.1633	4.0543	4.0939	4.0741	0.0198	0.486	47782.41	19727.416	0.5046	0.5338	0.49	31.0394	28.4104	1.8943	2.0209	1.958	0.3604	0.4843	126231.9062	94689.9967	89519.5452	521337.7726	391069.6864	-0.009672928014851385
002130.SZ	20180711	4.0543	4.0543	3.8858	3.9452	4.0939	-0.1486999999999998	-3.6322	65304.0	26112.318	0.6897	0.7295	0.69	29.912	27.3785	1.8255	1.9475	1.8869	0.3739	0.5025	126231.9062	94689.9967	89519.5452	502402.9867	376866.1869	-0.0025093784852479014
002130.SZ	20180712	3.9353	4.1137	3.9353	4.0642	3.9452	0.1189999999999997	3.0163	73248.37	29867.393	0.7736	0.8182	0.96	30.8139	28.204	1.8805	2.0063	1.9438	0.363	0.4878	126231.9062	94689.9967	89519.5452	517550.8154	388228.9865	0.0
002130.SZ	20180713	4.0642	4.1336	4.0344	4.084	4.0642	0.0198	0.4872	47671.22	19676.726	0.5034	0.5325	0.65	30.9642	28.3416	1.8897	2.016	1.9532	0.3612	0.4854	126231.9062	94689.9967	89519.5452	520075.4535	390122.7864	-0.004848188050930471
002130.SZ	20180716	4.0642	4.1831	4.0642	4.1534	4.084	0.0694000000000008	1.6993	84429.66	35190.477	0.8916	0.9431	1.46	31.4903	28.8231	1.9218	2.0503	1.9864	0.3552	0.4773	126231.9062	94689.9967	89519.5452	528911.687	396751.0862	0.0
002130.SZ	20180717	4.1534	4.1534	4.0543	4.0939	4.1534	-0.0595000000000007	-1.4326	60036.67	24807.276	0.634	0.6707	0.94	31.0394	28.4104	1.8943	2.0209	1.958	0.3604	0.4843	126231.9062	94689.9967	89519.5452	521337.7726	391069.6864	0.004836464007425692
002130.SZ	20180718	4.1137	4.1336	4.084	4.1038	4.0939	0.0099	0.2418	49303.73	20444.541	0.5207	0.5508	0.75	31.1145	28.4792	1.8989	2.0258	1.9627	0.3595	0.4831	126231.9062	94689.9967	89519.5452	522600.0917	392016.5863	-0.004824796530045334
002130.SZ	20180719	4.084	4.1038	4.0245	4.0245	4.1038	-0.0792999999999999	-1.9324	38002.8	15576.311000000003	0.4013	0.4245	0.6	30.5133	27.9289	1.8622	1.9867	1.9248	0.3666	0.4926	126231.9062	94689.9967	89519.5452	512501.5392	384441.3866	-0.004919865821841233
002130.SZ	20180720	4.0047	4.0939	3.9948	4.084	4.0245	0.0594999999999998	1.4784	36953.72	15135.483	0.3903	0.4128	0.66	30.9642	28.3416	1.8897	2.016	1.9532	0.3612	0.4854	126231.9062	94689.9967	89519.5452	520075.4535	390122.7864	-0.009696376101860724
002130.SZ	20180723	4.0444	4.1237	4.0444	4.1237	4.084	0.0397000000000007	0.9721	41169.2	17036.822	0.4348	0.4599	0.77	31.2648	28.6168	1.9081	2.0356	1.9722	0.3578	0.4808	126231.9062	94689.9967	89519.5452	525124.7298	393910.3863	0.0024007566020806605
002130.SZ	20180724	4.1336	4.2228	4.1137	4.203	4.1237	0.0792999999999999	1.923	96617.37	40805.859	1.0204	1.0793	2.14	31.8661	29.1671	1.9447	2.0748	2.0101	0.351	0.4717	126231.9062	94689.9967	89519.5452	535223.2823	401485.586	-0.0023792529145847696
