ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300799.SZ	20191029	17.1068	20.5242	17.1068	20.5242	14.2535	6.2707	43.9941	281.52	868.941	0.1656	0.1656		32.617	29.0373	3.7697	15.6674	11.5783			6800.0	1700.0	1700.0	210324.0	52581.0	0.09990645189581078
300799.SZ	20191030	22.5747	22.5747	22.5747	22.5747	20.5242	2.0504999999999995	9.9906	94.0	319.788	0.0553	0.0553		35.8756	31.9382	4.1463	17.2326	12.735			6800.0	1700.0	1700.0	231336.0	57834.0	0.09993931259330135
300799.SZ	20191031	24.8308	24.8308	24.8308	24.8308	22.5747	2.2561	9.9939	226.0	845.692	0.1329	0.1329		39.461	35.1302	4.5607	18.9548	14.0078			6800.0	1700.0	1700.0	254456.0	63614.0	0.09994442386068915
300799.SZ	20191101	27.3125	27.3125	27.3125	27.3125	24.8308	2.4817	9.9944	621.0	2556.036	0.3653	0.3653		43.405	38.6413	5.0166	20.8493	15.4078			6800.0	1700.0	1700.0	279888.0	69972.0	0.10009702517162465
300799.SZ	20191104	30.0464	30.0464	30.0464	30.0464	27.3125	2.7338999999999984	10.0097	943.47	4272.032	0.555	0.555		47.7497	42.5092	5.5187	22.9363	16.9501			6800.0	1700.0	1700.0	307904.0	76976.0	0.10004526332605572
300799.SZ	20191105	33.0524	33.0524	33.0524	33.0524	30.0464	3.006	10.0045	526.15	2620.753	0.3095	0.3095	1.21	52.5268	46.762	6.0708	25.2309	18.6458			6800.0	1700.0	1700.0	338708.0	84677.0	0.0999806368070095
300799.SZ	20191106	36.357	36.357	36.357	36.357	33.0524	3.3046000000000006	9.9981	944.52	5175.025	0.5556	0.5556	1.96	57.7784	51.4373	6.6778	27.7535	20.51			6800.0	1700.0	1700.0	372572.0	93143.0	0.10001925351376631
300799.SZ	20191107	39.9934	39.9934	39.9934	39.9934	36.357	3.636400000000002	10.0019	1020.22	6148.865	0.6001	0.6001	1.56	63.5573	56.582	7.3457	30.5293	22.5614			6800.0	1700.0	1700.0	409836.0	102459.0	0.10004900808633425
300799.SZ	20191108	43.9947	43.9947	43.9947	43.9947	39.9934	4.0013000000000005	10.0049	3306.52	21922.227000000006	1.945	1.945	4.08	69.9162	62.243	8.0806	33.5838	24.8187			6800.0	1700.0	1700.0	450840.0	112710.0	0.10000068190031972
300799.SZ	20191111	48.3942	48.3942	48.3942	48.3942	43.9947	4.399499999999996	10.0001	3757.75	27405.27	2.2104	2.2104	2.79	76.9078	68.4673	8.8887	36.9422	27.3005			6800.0	1700.0	1700.0	495924.0	123981.0	0.09995825946084454
300799.SZ	20191112	53.2316	53.2316	53.2316	53.2316	48.3942	4.8374000000000015	9.9958	1831.57	14692.854	1.0774	1.0774	0.96	84.5954	75.3112	9.7772	40.6349	30.0295			6800.0	1700.0	1700.0	545496.0	136374.0	0.09997445126578955
300799.SZ	20191113	58.5534	58.5534	58.5534	58.5534	53.2316	5.321800000000003	9.9974	1428.74	12607.201	0.8404	0.8404	0.66	93.0529	82.8404	10.7546	44.6973	33.0317			6800.0	1700.0	1700.0	600032.0	150008.0	0.0999549129512546
300799.SZ	20191114	64.4061	64.4061	64.4061	64.4061	58.5534	5.852699999999992	9.9955	895.0	8686.87	0.5265	0.5265	0.39	102.3539	91.1207	11.8296	49.1651	36.3333			6800.0	1700.0	1700.0	660008.0	165002.0	0.10004176623021745
300799.SZ	20191115	70.8494	70.8494	70.8494	70.8494	64.4061	6.443300000000009	10.0042	5252.38	56079.66099999999	3.0896	3.0896	2.34	112.5936	100.2365	13.0131	54.0836	39.9682			6800.0	1700.0	1700.0	726036.0	181509.0	0.10002766431331811
300799.SZ	20191118	77.9363	77.9363	77.9363	77.9363	70.8494	7.0869	10.0028	12927.62	151834.896	7.6045	7.6045	4.91	123.8561	110.263	14.3147	59.4935	43.9661			6800.0	1700.0	1700.0	798660.0	199665.0	0.1000419573420857
300799.SZ	20191119	85.7332	85.7332	85.7332	85.7332	77.9363	7.796899999999994	10.0042	11799.22	152445.922	6.9407	6.9407	2.64	136.247	121.294	15.7468	65.4453	48.3646			6800.0	1700.0	1700.0	878560.0	219640.0	0.1000009331274233
300799.SZ	20191120	94.3066	94.3066	94.3066	94.3066	85.7332	8.573400000000008	10.0001	2192.8	31164.073	1.2899	1.2899	0.34	149.8716	133.4234	17.3215	71.9899	53.201			6800.0	1700.0	1700.0	966416.0	241604.0	-0.01505833101818966
300799.SZ	20191121	92.8865	103.6961	87.5116	98.58	94.3066	4.273399999999995	4.5314	127846.9	1845449.176	75.2041	75.2041	19.33	156.6629	139.4693	18.1064	75.252	55.6118			6800.0	1700.0	1700.0	1010208.0	252552.0	-0.0020866301481029938
300799.SZ	20191122	98.3743	103.8487	92.1765	101.493	98.58	2.9129999999999967	2.955	98653.1	1474885.767	58.0312	58.0312	3.08	161.2923	143.5907	18.6415	77.4757	57.2551			6800.0	1700.0	1700.0	1040060.0	260015.0	-0.05151980924792839
300799.SZ	20191125	96.2641	96.5096	91.347	91.347	101.493	-10.146	-9.9967	19759.0	277911.089	11.6229	11.6229	0.39	145.1684	129.2363	16.7779	69.7307	51.5315			6800.0	1700.0	1700.0	936088.0	234022.0	-0.08397429581704928
300799.SZ	20191126	83.6762	87.57799999999997	82.2097	82.2097	91.347	-9.137299999999996	-10.0028	67040.38	849340.747	39.4355	39.4355	1.29	130.6473	116.3089	15.0997	62.7556	46.3768			6800.0	1700.0	1700.0	842452.0	210613.0	-0.031398971167635924
300799.SZ	20191127	79.6284	81.931	77.505	79.8341	82.2097	-2.3755999999999915	-2.8897	62058.36	744511.668	36.5049	36.5049	0.98	126.8721	112.948	14.6633	60.9422	45.0367			6800.0	1700.0	1700.0	818108.0	204527.0	-0.02269080505698704
300799.SZ	20191128	78.0226	80.6238	76.3172	79.9071	79.8341	0.0729999999999932	0.0914	57519.22	680733.1540000001	33.8348	33.8348	0.77	126.9881	113.0513	14.6767	60.9979	45.0779			6800.0	1700.0	1700.0	818856.0	204714.0	-0.020926801247949225
300799.SZ	20191129	78.2349	80.9555	72.9993	73.1321	79.9071	-6.775000000000006	-8.4786	63952.18	739292.4509999999	37.6189	37.6189	1.05	116.2212	103.466	13.4323	55.8261	41.2559			6800.0	1700.0	1700.0	749428.0	187357.0	-0.0012703040115079453
300799.SZ	20191202	73.0392	75.7332	72.6941	74.4393	73.1321	1.3072000000000088	1.7875	41662.88	465605.251	24.5076	24.5076	0.77	118.2986	105.3155	13.6724	56.824	41.9933			6800.0	1700.0	1700.0	762824.0	190706.0	-0.019344620381975618
300799.SZ	20191203	72.9993	79.4028	72.9993	76.8812	74.4393	2.441900000000004	3.2804	54284.38	628727.921	31.932	31.932	0.93	122.1793	108.7703	14.121	58.6881	43.3709			6800.0	1700.0	1700.0	787848.0	196962.0	-0.01605333943799043
300799.SZ	20191204	75.64699999999998	78.633	74.6848	78.633	76.8812	1.7517999999999887	2.2786	46890.79	539810.329	27.5828	27.5828	0.84	124.9633	111.2487	14.4427	60.0253	44.3592			6800.0	1700.0	1700.0	805800.0	201450.0	0.021098012284918623
300799.SZ	20191205	80.292	81.2409	77.3855	77.4718	78.633	-1.1611999999999938	-1.4767	53936.03	642481.718	31.7271	31.7271	1.02	123.1179	109.6058	14.2294	59.1389	43.7041			6800.0	1700.0	1700.0	793900.0	198475.0	-0.008394022082874045
