ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603759.SH	20210326	13.3565	16.0278	13.3565	16.0278	11.1321	4.8957	43.9782	7274.29	11708.962	0.9326	0.9326		28.7939	28.7939	2.4311	5.891	5.891			31200.0	7800.0	7800.0	503568.0	125892.0	0.09975168145347464
603759.SH	20210329	17.6266	17.6266	17.6266	17.6266	16.0278	1.5988000000000009	9.9752	7372.88	13086.862	0.9452	0.9452		31.6661	31.6661	2.6736	6.4787	6.4787			31200.0	7800.0	7800.0	553800.0	138450.0	0.10028025824606003
603759.SH	20210330	19.3942	19.3942	19.3942	19.3942	17.6266	1.7676000000000016	10.028	2514.76	4911.326	0.3224	0.3224		34.8416	34.8416	2.9418	7.1284	7.1284			31200.0	7800.0	7800.0	609336.0	152334.0	0.09984943952315634
603759.SH	20210331	21.3307	21.3307	21.3307	21.3307	19.3942	1.9364999999999988	9.9849	10813.13	23226.603	1.3863	1.3863		38.3205	38.3205	3.2355	7.8401	7.8401			31200.0	7800.0	7800.0	670176.0	167544.0	0.10009047991861486
603759.SH	20210401	23.4657	23.4657	23.4657	23.4657	21.3307	2.134999999999998	10.009	12517.86	29579.703	1.6049	1.6049		42.1561	42.1561	3.5593	8.6249	8.6249			31200.0	7800.0	7800.0	737256.0	184314.0	0.09987343228627325
603759.SH	20210402	25.8093	25.8093	25.8093	25.8093	23.4657	2.343600000000002	9.9873	8971.71	23317.474	1.1502	1.1502	1.11	46.3663	46.3663	3.9148	9.4862	9.4862			31200.0	7800.0	7800.0	810888.0	202722.0	0.10004145792408166
603759.SH	20210406	28.3913	28.3913	28.3913	28.3913	25.8093	2.5820000000000007	10.0041	10211.44	29194.507	1.3092	1.3092	1.21	51.0047	51.0047	4.3064	10.4352	10.4352			31200.0	7800.0	7800.0	892008.0	223002.0	0.10003416539573741
603759.SH	20210407	31.2314	31.2314	31.2314	31.2314	28.3913	2.8401	10.0034	69449.99	218420.219	8.9038	8.9038	7.71	56.107	56.107	4.7372	11.4791	11.4791			31200.0	7800.0	7800.0	981240.0	245310.0	0.100158814526406
603759.SH	20210408	34.3595	34.3595	32.7706	34.3595	31.2314	3.1280999999999963	10.0159	186263.61	643072.064	23.88	23.88	8.32	61.7266	61.7266	5.2117	12.6289	12.6289			31200.0	7800.0	7800.0	1079520.0	269880.0	0.01156012165485543
603759.SH	20210409	34.7567	37.7954	34.1212	37.7954	34.3595	3.435900000000004	9.9999	364055.08	1347704.6719999998	46.6737	46.6737	6.33	67.8993	67.8993	5.7329	13.8917	13.8917			31200.0	7800.0	7800.0	1187472.0	296868.0	0.10010477465511666
603759.SH	20210412	41.5789	41.5789	40.5859	41.5789	37.7954	3.783499999999997	10.0105	95587.2	399821.673	12.2548	12.2548	0.75	74.6963	74.6963	6.3068	15.2824	15.2824			31200.0	7800.0	7800.0	1306344.0	326586.0	0.0981627700588521
603759.SH	20210413	45.6604	45.7398	38.6097	39.3247	41.5789	-2.2541999999999973	-5.4215	574888.39	2530243.6	73.7036	73.7036	3.96	70.6466	70.6466	5.9648	14.4538	14.4538			31200.0	7800.0	7800.0	1235520.0	308880.0	-0.09999821994827682
603759.SH	20210414	35.3923	35.3923	35.3923	35.3923	39.3247	-3.932400000000001	-9.9998	42841.0	152685.324	5.4924	5.4924	0.17	63.582	63.582	5.3684	13.0085	13.0085			31200.0	7800.0	7800.0	1111968.0	277992.0	-0.09988895889783934
603759.SH	20210415	31.857	37.7358	31.857	33.4062	35.3923	-1.9861000000000004	-5.6117	423978.92	1436774.679	54.3563	54.3563	1.68	60.014	60.014	5.0671	12.2785	12.2785			31200.0	7800.0	7800.0	1049568.0	262392.0	-0.07253443971478343
603759.SH	20210416	30.9831	31.718000000000004	30.0695	30.0794	33.4062	-3.326799999999998	-9.9586	320500.13	987447.191	41.0898	41.0898	1.07	54.0375	54.0375	4.5625	11.0557	11.0557			31200.0	7800.0	7800.0	945048.0	236262.0	-0.026410101265317776
603759.SH	20210419	29.285	30.4469	28.3217	28.7587	30.0794	-1.3206999999999989	-4.3907	261148.56	766250.662	33.4806	33.4806	0.9	51.6648	51.6648	4.3622	10.5703	10.5703			31200.0	7800.0	7800.0	903552.0	225888.0	0.0013804518284901558
603759.SH	20210420	28.7984	31.142	28.7984	29.9404	28.7587	1.1816999999999993	4.109	299693.14	904249.59	38.4222	38.4222	0.92	53.8197	53.8197	4.5416	11.0627	11.0627			31200.0	7800.0	7800.0	940680.0	235170.0	-0.038142442986733624
603759.SH	20210421	28.7984	28.7984	26.9911	27.279	29.9404	-2.6614000000000004	-8.889	257786.98	718655.035	33.0496	33.0496	0.96	49.0357	49.0357	4.1379	10.0794	10.0794			31200.0	7800.0	7800.0	857064.0	214266.0	-0.009828072876571739
603759.SH	20210422	27.0109	28.9573	26.574	28.2522	27.279	0.9731999999999984	3.5676	221649.05	620576.951	28.4165	28.4165	0.71	50.7851	50.7851	4.2856	10.4389	10.4389			31200.0	7800.0	7800.0	887640.0	221910.0	-0.011949511896418628
603759.SH	20210423	27.9146	28.004	26.4548	26.7726	28.2522	-1.4795999999999978	-5.2371	179423.86	488860.868	23.0031	23.0031	0.66	48.1253	48.1253	4.0611	9.8922	9.8922			31200.0	7800.0	7800.0	841152.0	210288.0	-0.013353204395538786
603759.SH	20210426	26.4151	26.4647	25.2334	25.3128	26.7726	-1.4598000000000009	-5.4526	154620.9	400594.301	19.8232	19.8232	0.63	45.5013	45.5013	3.8397	9.3529	9.3529			31200.0	7800.0	7800.0	795288.0	198822.0	-0.0109825858854018
603759.SH	20210427	25.0348	26.0179	24.9156	25.0348	25.3128	-0.2779999999999987	-1.0983	107461.74	274879.195	13.7771	13.7771	0.48	45.0015	45.0015	3.7975	9.2501	9.2501			31200.0	7800.0	7800.0	786552.0	196638.0	-0.00833240129739405
603759.SH	20210428	24.8262	25.6703	24.2502	25.4121	25.0348	0.3772999999999982	1.5071	115978.49	293787.896	14.869000000000002	14.869000000000002	0.63	45.6798	45.6798	3.8547	9.3895	9.3895			31200.0	7800.0	7800.0	798408.0	199602.0	0.0
603759.SH	20210429	25.4121	27.1897	24.9355	26.3952	25.4121	0.9831000000000004	3.8686	202735.86	539660.144	25.9918	25.9918	1.3	47.447	47.447	4.0039	9.7528	9.7528			31200.0	7800.0	7800.0	829296.0	207324.0	-0.0075240952900526995
603759.SH	20210430	26.1966	27.1797	25.0149	26.4945	26.3952	0.0992999999999995	0.3762	170972.15	450528.357	21.9195	21.9195	1.12	47.6255	41.4953	4.0083	9.7895	9.0889			31200.0	7800.0	7800.0	832416.0	208104.0	-0.009367982034006949
