ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
300521.SZ	20180502	13.2916	13.4406	12.8148	12.9837	13.2618	-0.2780999999999985	-2.097	10089.93	13354.409	1.0636	1.7703	0.8	51.3103	57.2303	3.7891	10.4451	10.6364	0.4251	0.4251	14400.0	9486.342	5699.5430000000015	188208.0	123986.4899	0.0
300521.SZ	20180503	12.9837	13.1526	12.7254	13.1327	12.9837	0.1489999999999991	1.1476	13192.0	17242.873	1.3906	2.3146	1.0	51.8992	57.8871	3.8326	10.565	10.7585	0.4202	0.4202	14400.0	9486.342	5699.5430000000015	190368.0	125409.4412	0.003022988418223202
300521.SZ	20180504	13.1724	14.444	13.0433	13.5897	13.1327	0.4570000000000008	3.4799	38202.0	53238.86900000001	4.0271	6.7026	3.16	53.7051	59.9013	3.9659	10.9326	11.1328	0.4061	0.4061	14400.0	9486.342	5699.5430000000015	196992.0	129773.1586	-0.009507200306114252
300521.SZ	20180507	13.4605	14.1062	13.4108	14.0864	13.5897	0.4966999999999988	3.655	39781.65	55510.815	4.1936	6.8611	2.43	55.668	62.0907	4.1109	11.3322	11.5397	0.3918	0.3918	14400.0	9486.342	5798.173000000002	204192.0	134516.3296	-0.005643741481144896
300521.SZ	20180508	14.0069	15.487	13.9274	14.6526	14.0864	0.5662000000000003	4.0195	62415.91	92745.184	6.5796	10.7648	2.83	57.9057	64.5866	4.2761	11.7877	12.0036	0.3766	0.3766	14400.0	9486.342	5798.173000000002	212400.0	139923.5445	-0.01559450199964514
300521.SZ	20180509	14.4241	15.0897	14.295	15.0897	14.6526	0.4371000000000009	2.9831	58908.52	87394.41	6.2098	10.1598	1.8	59.633	66.5132	4.4037	12.1393	12.3616	0.3657	0.3657	14400.0	9486.342	5798.173000000002	218736.0	144097.535	-0.0046124177419034984
300521.SZ	20180510	15.0201	16.391	15.0201	15.3082	15.0897	0.2184999999999988	1.4480000000000002	63594.56	100026.278	6.7038	10.968	1.5	60.4967	67.4765	4.4674	12.3151	12.5407	0.3605	0.3605	14400.0	9486.342	5798.173000000002	221904.0	146184.5302	0.012333259298937858
300521.SZ	20180511	15.497	15.8844	14.7122	15.1493	15.3082	-0.1588999999999991	-1.038	49254.62	75469.705	5.1922	8.4949	0.94	59.8686	66.7759	4.4211	12.1873	12.4105	0.3643	0.3643	14400.0	9486.342	5798.173000000002	219600.0	144666.7155	-0.003934175176410769
300521.SZ	20180514	15.0897	15.5963	14.7519	15.5367	15.1493	0.3873999999999995	2.5572	41818.95	63920.63400000001	4.4083	7.2124	0.76	61.3997	68.4837	4.5341	12.499	12.7279	0.3552	0.3552	14400.0	9486.342	5798.173000000002	225216.0	148366.3889	-0.024297308952351496
300521.SZ	20180515	15.1592	15.5168	15.1195	15.338	15.5367	-0.1987000000000005	-1.2789	31251.2	48147.333	3.2943	5.3898	0.57	60.6145	67.6079	4.4761	12.3391	12.5651	0.3598	0.3598	14400.0	9486.342	5798.173000000002	222336.0	146469.1205	-0.00841700352066758
