ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
600883.SH	20180502	8.1452	8.2439	7.9477	8.1946	8.1649	0.0297	0.3638	16905.0	13968.124	0.716	1.3308	1.0	71.7799		2.9487	71.8771	57.761	0.241	0.241	23608.8	23608.8	12702.9695	195953.04	195953.04	0.0011959095013789878
600883.SH	20180503	8.2044	8.5895	8.1452	8.4907	8.1946	0.2961000000000009	3.6134	31598.5	26514.061	1.3384	2.4875	1.86	74.3743		3.0553	74.4751	59.8487	0.2326	0.2326	23608.8	23608.8	12702.9695	203035.68	203035.68	-0.009292520051350402
600883.SH	20180504	8.4118	8.5401	8.2044	8.3328	8.4907	-0.1578999999999997	-1.8597	11585.43	9843.449	0.4907	0.912	0.58	72.9906		2.9984	73.0895	58.7353	0.237	0.237	23608.8	23608.8	12702.9695	199258.272	199258.272	-0.00474030337941632
600883.SH	20180507	8.2933	8.4414	8.2044	8.392000000000001	8.3328	0.0591999999999988	0.7104	14588.42	12316.637	0.6179	1.1484	0.83	73.5095		3.0197	73.6091	59.1528	0.2353	0.2353	23608.8	23608.8	12702.9695	200674.8	200674.8	-0.0023474737845569646
600883.SH	20180508	8.3723	8.5401	8.2933	8.5006	8.392000000000001	0.1086000000000009	1.2941	12606.0	10772.811000000003	0.534	0.9924	0.71	74.4608		3.0588	74.5617	59.9183	0.2323	0.2323	23608.8	23608.8	12702.9695	203271.768	203271.768	0.0011646236736230406
600883.SH	20180509	8.5105	8.5105	8.392000000000001	8.4809	8.5006	-0.0197000000000002	-0.2317	8725.41	7464.193	0.3696	0.6869	0.5	74.2878		3.0517	74.3885	59.7791	0.2328	0.2328	23608.8	23608.8	12702.9695	202799.592	202799.592	0.0011555377377401282
600883.SH	20180510	8.4907	9.3299	8.4216	9.014	8.4809	0.5330999999999992	6.2859	93624.27	86102.95199999999	3.9657	7.3703	5.92	78.9579		3.2436	79.0648	63.5371	0.2191	0.2191	23608.8	23608.8	12702.9695	215548.344	215548.344	-0.021899267805635683
600883.SH	20180511	8.8166	8.8659	8.312999999999999	8.3723	9.014	-0.6417000000000002	-7.1189	46540.0	40625.9	1.9713	3.6637	1.65	73.3365		3.0126	73.4359	59.0136	0.2358	0.2358	23608.8	23608.8	12702.9695	200202.624	200202.624	0.0
600883.SH	20180514	8.3723	8.4414	8.0267	8.1156	8.3723	-0.2566999999999986	-3.0661	25438.0	21175.205	1.0775	2.0025	0.72	71.08800000000002		2.9203	71.1843	57.2042	0.2433	0.2433	23608.8	23608.8	12702.9695	194064.336	194064.336	-0.003647296564640974
600883.SH	20180515	8.086	8.2242	8.0267	8.1748	8.1156	0.0591999999999988	0.7295	20670.1	16968.877	0.8755	1.6272	0.55	71.6069		2.9416	71.7039	57.6218	0.2415	0.2415	23608.8	23608.8	12702.9695	195480.864	195480.864	0.0012110388021725328
