ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
688315.SH	20210413	25.0	29.5	24.24	27.4	12.76	14.64	114.7335	255074.0	662000.298	78.5138	78.5138		300.1023	300.1023	7.0021	7.3592	7.3592			40020.0	3248.7793	3248.7793	1096548.0	89016.5528	-0.018978102189781007
688315.SH	20210414	26.88	26.9	22.9	24.91	27.4	-2.4899999999999984	-9.0876	163093.49	403255.027	50.2015	50.2015		272.8303	272.8303	6.3658	6.6905	6.6905			40020.0	3248.7793	3248.7793	996898.2	80927.0924	-0.01926936973103173
688315.SH	20210415	24.43	25.3	22.7	23.93	24.91	-0.9800000000000004	-3.9342	89534.6	213752.391	27.5595	27.5595		262.0967	262.0967	6.1154	6.4273	6.4273			40020.0	3248.7793	3248.7793	957678.6	77743.2886	0.04471374843292939
688315.SH	20210416	25.0	33.88	24.28	29.9	23.93	5.969999999999999	24.9478	164328.41	469121.569	50.5816	50.5816		327.4839	327.4839	7.641	8.0307	8.0307			40020.0	3248.7793	3248.7793	1196598.0	97138.5011	-0.030100334448160487
688315.SH	20210419	29.0	31.55	27.33	29.8	29.9	-0.0999999999999978	-0.3344	117196.8	342865.06	36.0741	36.0741		326.3887	326.3887	7.6155	8.0039	8.0039			40020.0	3248.7793	3248.7793	1192596.0	96813.6231	-0.010067114093959755
688315.SH	20210420	29.5	30.5	25.08	25.6	29.8	-4.199999999999998	-14.094	100640.78	276840.868	30.978	30.978	0.64	280.3876	280.3876	6.5421	6.8758	6.8758			40020.0	3248.7793	3248.7793	1024512.0	83168.7501	-0.0390625
688315.SH	20210421	24.6	27.5	24.13	25.84	25.6	0.2399999999999984	0.9375	76383.71	197206.598	23.5115	23.5115	0.6	283.0162	283.0162	6.6035	6.9403	6.9403			40020.0	3248.7793	3248.7793	1034116.8	83948.4571	-0.009287925696594366
688315.SH	20210422	25.6	27.58	25.33	27.58	25.84	1.7399999999999984	6.7337	56398.24	149989.91	17.3598	17.3598	0.51	302.0738	302.0738	7.0481	7.4076	7.4076			40020.0	3248.7793	3248.7793	1103751.6	89601.3331	0.01377810007251641
688315.SH	20210423	27.96	30.72	27.08	28.75	27.58	1.1700000000000017	4.2422	60462.03	176749.854	18.6107	18.6107	0.59	314.8884	314.8884	7.3471	7.7218	7.7218			40020.0	3248.7793	3248.7793	1150575.0	93402.4049	-0.015652173913043455
688315.SH	20210426	28.3	30.8	27.8	29.43	28.75	0.6799999999999997	2.3652	49857.29	146549.19400000002	15.3465	15.3465	0.61	322.3362	322.3362	7.5209	7.9045	7.9045			40020.0	3248.7793	3248.7793	1177788.6	95611.5748	0.014950730547060866
