ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002478.SZ	20180502	4.5691	4.6057	4.5326	4.5509	4.5691	-0.0181999999999993	-0.3983	15431.0	7709.698	0.2532	0.3336	0.86	34.2245	28.9328	1.321	1.4072	1.2384	8.1367		98739.3559	60949.3046	46251.5809	491721.9924	303527.5369	0.00399920894768053
002478.SZ	20180503	4.5691	4.624	4.5509	4.6148	4.5509	0.0638999999999994	1.4041	16050.02	8063.781	0.2633	0.347	0.86	34.7055	29.3395	1.3395	1.4269	1.2558	8.0239		98739.3559	60949.3046	46251.5809	498633.7473	307793.9882	0.0
002478.SZ	20180504	4.6148	4.7153	4.5874	4.6971	4.6148	0.0823	1.7834	21710.42	11119.712	0.3562	0.4694	1.09	35.3241	29.8624	1.3634	1.4524	1.2782	7.8834		98739.3559	60949.3046	46251.5809	507520.2893	313279.4256	0.0019373656085670112
002478.SZ	20180507	4.7062	4.7519	4.6788	4.7336	4.6971	0.0365000000000002	0.7771	19284.27	9971.766	0.3164	0.4169	1.16	35.59900000000001	30.0948	1.374	1.4637	1.2881	7.8226		98739.3559	60949.3046	46251.5809	511469.8636	315717.3978	-0.005788406286969768
002478.SZ	20180508	4.7062	4.761	4.6971	4.7336	4.7336	0.0	0.0	16957.0	8778.433	0.2782	0.3666	0.99	35.59900000000001	30.0948	1.374	1.4637	1.2881	7.8226		98739.3559	60949.3046	46251.5809	511469.8636	315717.3978	-0.005788406286969768
002478.SZ	20180509	4.7062	4.7428	4.6971	4.7336	4.7336	0.0	0.0	14124.0	7286.4090000000015	0.2317	0.3054	0.79	35.59900000000001	30.0948	1.374	1.4637	1.2881	7.8226		98739.3559	60949.3046	46251.5809	511469.8636	315717.3978	-0.001922426905526472
002478.SZ	20180510	4.7245	4.7885	4.7153	4.7702	4.7336	0.0365999999999999	0.7732	20596.56	10722.061000000003	0.3379	0.4453	1.17	35.8739	30.3272	1.3846	1.475	1.2981	7.7626		98739.3559	60949.3046	46251.5809	515419.4378	318155.37	0.0
002478.SZ	20180511	4.7702	4.7702	4.6879	4.6971	4.7702	-0.0731000000000001	-1.5324	16165.0	8348.946	0.2652	0.3495	0.87	35.3241	29.8624	1.3634	1.4524	1.2782	7.8834		98739.3559	60949.3046	46251.5809	507520.2893	313279.4256	-0.005833386557663259
002478.SZ	20180514	4.6697	4.7153	4.6331	4.6514	4.6971	-0.0457	-0.9729	14482.0	7399.861	0.2376	0.3131	0.83	34.9804	29.5719	1.3502	1.4383	1.2657	7.9609		98739.3559	60949.3046	46251.5809	502583.3215	310231.9604	-0.001977899127144489
002478.SZ	20180515	4.6422	4.6971	4.6331	4.6788	4.6514	0.0274	0.5891	11443.0	5842.137	0.1877	0.2474	0.69	35.1866	29.7462	1.3581	1.4467	1.2732	7.9142		98739.3559	60949.3046	46251.5809	505545.5022	312060.4396	-0.0058562024450714055
