ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
688018.SH	20190722	151.0902	167.3736	98.1169	127.9584	62.0416	65.9168	106.2461	133648.86	1723143.52	76.6462	76.6462		110.0182	91.5886	6.8517	21.7485	17.8754			8000.0	1743.7114	1743.7114	1032880.0	225130.5789	-0.04732397404156347
688018.SH	20190723	121.9029	154.6085	121.9029	146.1843	127.9584	18.225900000000014	14.2436	90813.74	1322058.986	52.0807	52.0807		125.6889	104.6341	7.8277	24.8463	20.4215			8000.0	1743.7114	1743.7114	1180000.0	257197.4315	0.010170038779814143
688018.SH	20190724	147.671	162.5471	139.5441	160.6541	146.1843	14.469799999999992	9.8983	86784.93	1327098.222	49.7702	49.7702		138.1299	114.9911	8.6025	27.3056	22.4429			8000.0	1743.7114	1743.7114	1296800.0	282655.6179	-0.025292849668947143
688018.SH	20190725	156.5907	165.1437	148.8404	160.0991	160.6541	-0.5550000000000068	-0.3455	79520.53	1263193.689	45.6042	45.6042		137.6527	114.5939	8.5728	27.2113	22.3654			8000.0	1743.7114	1743.7114	1292320.0	281679.1396	-0.02810446779525921
688018.SH	20190726	155.5996	159.3459	141.328	154.559	160.0991	-5.540099999999995	-3.4604	66296.91	1011560.537	38.0206	38.0206		132.8893	110.6284	8.2761	26.2697	21.5914			8000.0	1743.7114	1743.7114	1247600.0	271931.7928	0.006732704015942209
688018.SH	20190729	155.5996	166.6105	154.9356	160.4658	154.559	5.906800000000002	3.8217	65429.66	1060265.236	37.5232	37.5232	0.72	137.968	114.8564	8.5924	27.2736	22.4166			8000.0	1743.7114	1743.7114	1295280.0	282324.3128	-0.011734587681611968
688018.SH	20190730	158.5828	163.0228	155.5996	161.5461	160.4658	1.080299999999994	0.6732	58438.64	939666.541	33.5139	33.5139	0.75	138.8969	115.6296	8.6503	27.4572	22.5675			8000.0	1743.7114	1743.7114	1304000.0	284224.9582	-0.0030678549342880827
688018.SH	20190731	161.0505	169.3558	160.0595	163.33	161.5461	1.783900000000017	1.1043	60261.44	996954.67	34.5593	34.5593	0.85	140.4307	116.9065	8.7458	27.7605	22.8167			8000.0	1743.7114	1743.7114	1318400.0	287363.6387	-0.03519377946488719
688018.SH	20190801	157.5818	167.2745	156.779	166.1051	163.33	2.7750999999999806	1.6991	69760.6	1137962.745	40.007	40.007	1.06	142.8166	118.8928	8.8944	28.2321	23.2044			8000.0	1743.7114	1743.7114	1340800.0	292246.0306	-0.027446478163524163
688018.SH	20190802	161.5461	182.3489	160.7433	170.109	166.1051	4.003900000000016	2.4105	93988.12	1608985.655	53.9012	53.9012	1.47	146.2592	121.7587	9.1088	28.9126	23.7637			8000.0	1743.7114	1743.7114	1373120.0	299290.6247	-0.004427749266646803
688018.SH	20190805	169.3558	176.0159	162.1011	172.329	170.109	2.22	1.305	63792.38	1096688.7240000002	36.5843	36.5843	0.92	148.168	123.3477	9.2276	29.29	24.0738			8000.0	1743.7114	1743.7114	1391040.0	303196.5382	-0.02806492232880129
688018.SH	20190806	167.4926	176.4024	152.4876	154.2418	172.329	-18.0872	-10.4957	73094.1	1241674.222	41.9187	41.9187	1.06	132.6167	110.4014	8.2591	26.2158	21.5471			8000.0	1743.7114	1743.7114	1245040.0	271373.8052	0.04497872820467587
688018.SH	20190807	161.1794	168.4836	151.6353	164.1824	154.2418	9.940599999999993	6.4448	65112.58	1058310.059	37.3414	37.3414	0.9	141.1635	117.5165	8.7914	27.9053	22.9358			8000.0	1743.7114	1743.7114	1325280.0	288863.2305	-0.00398459274562927
688018.SH	20190808	163.5282	166.0059	154.8067	155.5005	164.1824	-8.681900000000013	-5.287999999999999	44893.87	725032.854	25.7462	25.7462	0.61	133.6989	111.3023	8.3265	26.4297	21.72300000000001			8000.0	1743.7114	1743.7114	1255200.0	273588.3187	0.007201906103195818
688018.SH	20190809	156.6204	161.5362	148.7611	149.6333	155.5005	-5.867199999999998	-3.7731	41907.11	659317.767	24.0333	24.0333	0.61	128.6543	107.1028	8.0124	25.4325	20.9033			8000.0	1743.7114	1743.7114	1207840.0	263265.5472	-0.0006622857345256227
688018.SH	20190812	149.5342	150.3072	143.2904	146.6501	149.6333	-2.9831999999999823	-1.9937	29728.4	440150.726	17.0489	17.0489	0.51	126.0894	104.9675	7.8526	24.9255	20.4866			8000.0	1743.7114	1743.7114	1183760.0	258016.9759	-0.0004725533770518967
688018.SH	20190813	146.5808	148.6521	142.7255	147.9683	146.6501	1.3181999999999905	0.8989	29448.19	433750.99	16.8882	16.8882	0.58	127.2227	105.911	7.9232	25.1495	20.6707			8000.0	1743.7114	1743.7114	1194400.0	260336.112	0.009577727121282114
688018.SH	20190814	149.3855	151.3082	146.6799	146.7889	147.9683	-1.1793999999999871	-0.7971	29864.01	448059.438	17.1267	17.1267	0.71	126.2087	105.0669	7.8601	24.949	20.506			8000.0	1743.7114	1743.7114	1184880.0	258261.0955	-0.02774937341992492
688018.SH	20190815	142.7156	145.3915	140.2973	144.33100000000005	146.7889	-2.4579000000000235	-1.6744	28643.15	413677.243	16.4265	16.4265	0.81	124.0954	103.3076	7.7284	24.5313	20.1626			8000.0	1743.7114	1743.7114	1165040.0	253936.6912	0.005974461480901176
688018.SH	20190816	145.1933	145.9762	142.9138	143.1814	144.33100000000005	-1.1495999999999924	-0.7965	20816.7	303655.199	11.9382	11.9382	0.65	123.1069	102.4847	7.6669	24.3359	20.002			8000.0	1743.7114	1743.7114	1155760.0	251913.986	0.003737915678991847
688018.SH	20190819	143.7166	153.2408	141.5362	149.1179	143.1814	5.936499999999995	4.1461	39324.57	588350.077	22.5522	22.5522	1.42	128.2112	106.7339	7.9848	25.3449	20.8313			8000.0	1743.7114	1743.7114	1203680.0	262358.8172	-0.009636670044307112
688018.SH	20190820	147.6809	149.8513	144.2022	144.5292	149.1179	-4.588699999999988	-3.0772	27563.47	408097.958	15.8074	15.8074	0.93	124.2658	103.4495	7.7391	24.565	20.1903			8000.0	1743.7114	1743.7114	1166640.0	254285.4335	-0.005622393260323888
