ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
601689.SH	20180502	12.5515	12.6247	12.3121	12.6181	12.4451	0.173	1.3901	16457.73	30948.253	0.9641	0.9667	0.49	18.7021	18.0469	2.0699	2.7115	2.546			72757.7758	17070.0	17024.9	1380215.0069	323817.9	-0.002639066103454605
601689.SH	20180503	12.5848	12.9972	12.4318	12.8575	12.6181	0.2393999999999998	1.8973	28026.08	53656.697	1.6418	1.6462	1.1	19.057	18.3894	2.1092	2.763	2.5943			72757.7758	17070.0	17024.9	1406407.8062	329963.1	-0.0046587594789034206
601689.SH	20180504	12.7976	12.9905	12.7311	12.8908	12.8575	0.0333000000000005	0.259	25706.04	49835.38	1.5059	1.5099	1.08	19.1063	18.4369	2.1147	2.7701	2.6011			72757.7758	17070.0	17024.9	1410045.695	330816.6	0.0020634871381140178
601689.SH	20180507	12.9174	13.1435	12.811	13.1036	12.8908	0.2127999999999996	1.6508	33029.38	64690.459	1.9349	1.9401	1.53	19.4218	18.7413	2.1496	2.8158	2.644			72757.7758	17070.0	17024.9	1433328.1833	336279.0	0.002541286364052669
601689.SH	20180508	13.1369	13.2832	12.9905	13.2433	13.1036	0.1396999999999995	1.0661	25718.54	50967.626	1.5067	1.5106	1.07	19.6288	18.9411	2.1725	2.8459	2.6722			72757.7758	17070.0	17024.9	1448607.3162	339863.7	-0.0025144790195796196
601689.SH	20180509	13.21	13.2832	13.0903	13.1435	13.2433	-0.0998000000000001	-0.7536	12656.96	25027.076	0.7415	0.7434	0.49	19.4809	18.7984	2.1561	2.8244	2.6521			72757.7758	17070.0	17024.9	1437693.6498	337303.2	0.0
601689.SH	20180510	13.1435	13.4961	13.1435	13.3231	13.1435	0.1796000000000006	1.3665	24538.78	49239.986	1.4375	1.4413	0.98	19.7471	19.0553	2.1856	2.863	2.6883			72757.7758	17070.0	17024.9	1457338.2493	341912.1	-0.0014936463735917172
601689.SH	20180511	13.3032	13.7621	13.3032	13.6357	13.3231	0.3125999999999997	2.3463	38714.93	79224.762	2.268	2.274	1.59	20.2105	19.5024	2.2369	2.9302	2.7514			72757.7758	17070.0	17024.9	1491534.4039	349935.0	0.0
601689.SH	20180514	13.6357	13.7954	13.5027	13.6424	13.6357	0.0067000000000003	0.0491	27894.27	57331.874	1.6341	1.6384	1.04	20.2203	19.5119	2.238	2.9316	2.7527			72757.7758	17070.0	17024.9	1492261.9817	350105.7	0.01608954436169589
601689.SH	20180515	13.8619	14.2344	13.5027	13.5759	13.6424	-0.0664999999999995	-0.4875	36856.26	76913.40299999999	2.1591	2.1648	1.42	20.1218	19.4168	2.2271	2.9173	2.7393			72757.7758	17070.0	17024.9	1484986.2041	348398.7	-0.008817094999226564
