ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
603279.SH	20190729	17.9339	17.9339	17.9339	17.9339	12.4518	5.482100000000001	44.0266	744.07	1453.169	0.1837	0.1837		31.9569	29.8508	3.016	2.6769	2.4982			40003.5	4050.0	4050.0	781268.355	79096.5	0.09984442870764293
603279.SH	20190730	19.7245	19.7245	19.7245	19.7245	17.9339	1.7905999999999975	9.9844	271.52	583.225	0.067	0.067		35.1477	32.8313	3.3171	2.9442	2.7477			40003.5	4050.0	4050.0	859275.18	86994.0	0.10009379198458768
603279.SH	20190731	21.6988	21.6988	21.6988	21.6988	19.7245	1.9742999999999995	10.0094	614.64	1452.394	0.1518	0.1518		38.6657	36.1175	3.6491	3.2389	3.0227			40003.5	4050.0	4050.0	945282.705	95701.5	0.09987188231607284
603279.SH	20190801	23.8659	23.8659	23.8659	23.8659	21.6988	2.1671000000000014	9.9872	771.13	2004.167	0.1904	0.1904		42.5274	39.7247	4.0136	3.5623	3.3246			40003.5	4050.0	4050.0	1039690.965	105259.5	0.10003812971645734
603279.SH	20190802	26.2534	26.2534	26.2534	26.2534	23.8659	2.3875	10.0038	5797.92	16576.253	1.4316	1.4316		46.7817	43.6987	4.4151	3.9187	3.6571			40003.5	4050.0	4050.0	1143700.065	115789.5	0.10003656669231416
603279.SH	20190805	28.8797	28.8797	28.8797	28.8797	26.2534	2.6263000000000005	10.0037	5180.89	16293.899	1.2792	1.2792	3.16	51.4616	48.07	4.8567	4.3107	4.023			40003.5	4050.0	4050.0	1258110.075	127372.5	-0.014307627849319757
603279.SH	20190806	28.4665	31.4968	26.7585	30.0826	28.8797	1.2028999999999996	4.1652	261718.29	812309.781	64.6218	64.6218	103.56	53.6051	50.0723	5.059	4.4903	4.1906			40003.5	4050.0	4050.0	1310514.66	132678.0	-0.04151236927659176
603279.SH	20190807	28.8338	29.1185	27.0707	27.0707	30.0826	-3.0119000000000007	-10.0121	174963.24	530966.855	43.2008	43.2008	3.19	48.238	45.059	4.5525	4.0407	3.771			40003.5	4050.0	4050.0	1179303.18	119394.0	-0.04341963820662191
603279.SH	20190808	25.8953	27.0799	24.6832	26.4646	27.0707	-0.6060999999999979	-2.239	155402.77	436088.225	38.3711	38.3711	1.73	47.1581	44.0502	4.4506	3.9502	3.6866			40003.5	4050.0	4050.0	1152900.87	116721.0	-0.024980540042169583
603279.SH	20190809	25.8035	27.8604	25.8035	26.9881	26.4646	0.5234999999999985	1.9781	162276.45	476768.621	40.0683	40.0683	1.35	48.0908	44.9214	4.5386	4.0283	3.7595			40003.5	4050.0	4050.0	1175702.865	119029.5	-0.01327251640537867
603279.SH	20190812	26.6299	27.1625	25.0872	26.2351	26.9881	-0.7530000000000001	-2.7901	115538.45	325688.332	28.528	28.528	0.76	46.749	43.6681	4.412	3.916	3.6546			40003.5	4050.0	4050.0	1142899.995	115708.5	-0.02695244157636146
603279.SH	20190813	25.528	26.0422	25.1423	25.2709	26.2351	-0.9641999999999982	-3.6752	96317.21	268287.518	23.782	23.782	0.55	45.0309	42.0632	4.2498	3.772	3.5203			40003.5	4050.0	4050.0	1100896.32	111456.0	0.013082240838276454
603279.SH	20190814	25.6015	25.8678	24.9862	25.0138	25.2709	-0.2571000000000012	-1.0174	92706.07	256332.253	22.8904	22.8904	0.66	44.5727	41.6352	4.2066	3.7337	3.4845			40003.5	4050.0	4050.0	1089695.34	110322.0	-0.04625846532713941
603279.SH	20190815	23.8567	24.1322	23.3333	24.1047	25.0138	-0.9090999999999988	-3.6344	96324.03	248896.799	23.7837	23.7837	0.77	42.9528	40.1221	4.0537	3.5980000000000003	3.3578			40003.5	4050.0	4050.0	1050091.875	106312.5	-0.022476944330358895
603279.SH	20190816	23.5629	24.0129	23.2599	23.3242	24.1047	-0.7805	-3.238	95476.23	246156.064	23.5744	23.5744	0.85	41.562	38.8229	3.9224	3.4815	3.2491			40003.5	4050.0	4050.0	1016088.9	102870.0	0.0007845928263348789
603279.SH	20190819	23.3425	23.9027	23.0579	23.8384	23.3242	0.5141999999999989	2.2046	86691.82	222271.135	21.4054	21.4054	0.87	42.4783	39.6788	4.0089	3.5582	3.3207			40003.5	4050.0	4050.0	1038490.86	105138.0	-0.0026973286797771392
603279.SH	20190820	23.7741	24.2792	23.2782	24.0129	23.8384	0.1744999999999983	0.732	95318.61	246617.912	23.5355	23.5355	1.02	42.7892	39.9692	4.0383	3.5843	3.345			40003.5	4050.0	4050.0	1046091.525	105907.5	-0.005738582178745533
603279.SH	20190821	23.8751	24.2149	23.5996	23.8017	24.0129	-0.211199999999998	-0.8795	71120.64	184938.403	17.5607	17.5607	0.76	42.4128	38.2731	4.0027	3.5527	3.2197			40003.5	4050.0	4050.0	1036890.72	104976.0	0.00424339437939303
603279.SH	20190822	23.9027	24.0129	23.3058	23.3058	23.8017	-0.4958999999999989	-2.0835	60352.83	154823.228	14.9019	14.9019	0.68	41.5292	37.4757	3.9194	3.4787	3.1526			40003.5	4050.0	4050.0	1015288.83	102789.0	0.00393893365599976
603279.SH	20190823	23.3976	23.5629	22.6997	22.7273	23.3058	-0.5785000000000018	-2.4822	58485.14	147669.796	14.4408	14.4408	0.72	40.4984	36.5455	3.8221	3.3924	3.0743			40003.5	4050.0	4050.0	990086.625	100237.5	-0.03272716072740714
603279.SH	20190826	21.9835	22.1947	21.6896	22.112	22.7273	-0.6153000000000013	-2.7073	48953.88	116940.332	12.0874	12.0874	0.66	39.402	35.5562	3.7186	3.3005	2.9911			40003.5	4050.0	4050.0	963284.28	97524.0	0.008723769898697614
603279.SH	20190827	22.3049	22.9477	22.2039	22.5161	22.112	0.4041000000000032	1.8275	50357.3	123505.02	12.4339	12.4339	0.75	40.122	36.2059	3.7865	3.3608	3.0458			40003.5	4050.0	4050.0	980885.82	99306.0	0.02038985437087237
603279.SH	20190828	22.9752	23.8751	22.865	23.1589	22.5161	0.6427999999999976	2.8548	70059.2	178099.693	17.2986	17.2986	1.21	41.2674	37.2395	3.7735	3.4568	3.1327			40003.5	4050.0	4050.0	1008888.27	102141.0	0.008722348643502142
603279.SH	20190829	23.3609	23.4068	22.4977	22.4977	23.1589	-0.6612000000000009	-2.8551	46304.57	114705.943	11.4332	11.4332	0.8	40.0893	36.1763	3.6658	3.3581	3.0433			40003.5	4050.0	4050.0	980085.75	99225.0	0.00816527911742097
603279.SH	20190830	22.6814	22.8099	22.0386	22.0569	22.4977	-0.4407999999999994	-1.9593	39057.86	95115.018	9.6439	9.6439	0.71	39.3039	35.4676	3.5939	3.2923	2.9836			40003.5	4050.0	4050.0	960884.07	97281.0	0.0008342060761031583
603279.SH	20190902	22.0753	22.6354	22.0753	22.5161	22.0569	0.4592000000000027	2.0819	31770.18	77483.489	7.8445	7.8445	0.62	40.122	36.2059	3.6687	3.3608	3.0458			40003.5	4050.0	4050.0	980885.82	99306.0	-0.006528661713174218
603279.SH	20190903	22.3691	23.2782	22.36	23.168000000000006	22.5161	0.6518999999999977	2.8953	51410.03	127911.702	12.6938	12.6938	1.08	41.2838	37.2543	3.775	3.4582	3.1339			40003.5	4050.0	4050.0	1009288.305	102181.5	-0.005546443370166005
603279.SH	20190904	23.0395	23.2874	22.8466	23.0487	23.168000000000006	-0.119299999999999	-0.5149	43329.01	108534.57	10.6985	10.6985	0.91	41.0711	37.0623	3.7555	3.4403	3.1178			40003.5	4050.0	4050.0	1004087.85	101655.0	0.0019914355256478505
