ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
000725.SZ	20180502	4.2293	4.2489	4.1316	4.1707	4.2196	-0.0488999999999997	-1.1589	4051082.38	1735060.096	1.1964	1.7211	0.45	19.6347	20.714	1.7156	1.5841	1.589	0.7043	0.7043	3479839.8763	3386049.5357	2353819.1267	14858916.2718	14458431.5174	0.0023497254657492152
000725.SZ	20180503	4.1805	4.4344	4.1707	4.3856	4.1707	0.2149000000000001	5.1526	10553589.62	4662226.438999998	3.1168	4.4836	1.45	20.6463	21.7813	1.804	1.6657	1.6708	0.6698	0.6698	3479839.8763	3386049.5357	2353819.1267	15624481.0446	15203362.4153	-0.0089155417730756
000725.SZ	20180504	4.3465	4.3954	4.2879	4.3075	4.3856	-0.0781	-1.7808	5418759.35	2400756.081	1.6003	2.3021	0.75	20.2785	21.3932	1.7718	1.636	1.6411	0.682	0.682	3479839.8763	3386049.5357	2353819.1267	15346093.8545	14932478.4524	0.006802089378990158
000725.SZ	20180507	4.3368	4.4344	4.327	4.3954	4.3075	0.0879000000000003	2.0406	5761375.13	2594691.188	1.7015	2.4477	0.83	20.6923	21.8298	1.808	1.6694	1.6746	0.6683	0.6683	3479839.8763	3386049.5357	2353819.1267	15659279.4434	15237222.9107	0.0
000725.SZ	20180508	4.3954	4.5126	4.3758	4.4735	4.3954	0.0780999999999991	1.7769	6408659.98	2925880.325	1.8927	2.7227	1.01	21.0602	22.2179	1.8401	1.6991	1.7043	0.6567	0.6567	3479839.8763	3386049.5357	2353819.1267	15937666.6335	15508106.8735	-0.004359003017771287
000725.SZ	20180509	4.454	4.4637	4.4051	4.454	4.4735	-0.0194999999999998	-0.4359	3838760.41	1742136.996	1.1337	1.6309	0.6	20.9682	22.1208	1.8321	1.6917	1.6969	0.6595	0.6595	3479839.8763	3386049.5357	2353819.1267	15868069.8359	15440385.8828	0.0021778176919623905
000725.SZ	20180510	4.4637	4.5028	4.3368	4.3856	4.454	-0.0683999999999995	-1.5357	5175899.65	2332829.954	1.5286	2.1989	0.81	20.6463	21.7813	1.804	1.6657	1.6708	0.6698	0.6698	3479839.8763	3386049.5357	2353819.1267	15624481.0446	15203362.4153	0.002234585917548398
000725.SZ	20180511	4.3954	4.3954	4.3075	4.3172	4.3856	-0.0684000000000004	-1.5596	3929527.66	1740697.61	1.1605	1.6694	0.74	20.3244	21.4417	1.7759	1.6397	1.6448	0.6804	0.6804	3479839.8763	3386049.5357	2353819.1267	15380892.2532	14966338.9478	0.006786806263318842
000725.SZ	20180514	4.3465	4.4149	4.327	4.3758	4.3172	0.0586000000000002	1.3574	4948063.52	2218609.564	1.4613	2.1021	0.99	20.6003	21.7328	1.8	1.662	1.6671	0.6713	0.6713	3479839.8763	3386049.5357	2353819.1267	15589682.6458	15169501.9199	0.004479180949769301
000725.SZ	20180515	4.3954	4.4051	4.2879	4.3465	4.3758	-0.0293000000000001	-0.6696	4643096.24	2057529.792	1.3712	1.9726	0.96	20.4624	21.5872	1.7879	1.6509	1.656	0.6759	0.6759	3479839.8763	3386049.5357	2353819.1267	15485287.4495	15067920.4339	-0.008972736684688763
000725.SZ	20180516	4.3075	4.3172	4.2391	4.2586	4.3465	-0.0878999999999994	-2.0223	4569627.75	1998342.426	1.3495	1.9414	1.01	20.0485	21.1506	1.7517	1.6175	1.6225	0.6898	0.6898	3479839.8763	3386049.5357	2353819.1267	15172101.8607	14763175.9757	-0.0045789696144274495
