ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
601882.SH	20180502	11.1023	11.151	10.3037	10.4206	11.0828	-0.6622000000000003	-5.975	40659.58	43971.962	3.2285	3.2285	1.63	54.267	52.8557	4.8693	4.3606	4.2107	0.3551	0.9159	52200.0	12594.0	12594.0	558540.0	134755.8	0.0028021419112142726
601882.SH	20180503	10.4498	10.6251	9.9824	10.5569	10.4206	0.1363000000000003	1.308	32774.58	34783.222	2.6024	2.6024	1.17	54.9771	53.5473	4.933	4.4177	4.2658	0.3506	0.9041	52200.0	12594.0	12594.0	565848.0	136518.96	-0.008297890479212658
601882.SH	20180504	10.4693	10.5764	10.3427	10.4011	10.5569	-0.155800000000001	-1.4758	18281.0	19645.317	1.4516	1.4516	0.64	54.1656	52.7569	4.8602	4.3525	4.2029	0.3558	0.9176	52200.0	12594.0	12594.0	557496.0	134503.92	-0.0018748017036658588
601882.SH	20180507	10.3816	11.1023	10.3427	10.8102	10.4011	0.4091000000000005	3.9332	33144.16	36712.425	2.6317	2.6317	1.22	56.2957	54.8316	5.0513	4.5236	4.3681	0.3423	0.8829	52200.0	12594.0	12594.0	579420.0	139793.4	-0.0009065512201439616
601882.SH	20180508	10.8004	11.0536	10.7128	10.8296	10.8102	0.0193999999999992	0.1795	29937.02	33339.63	2.3771	2.3771	1.05	56.3971	54.9304	5.0604	4.5318	4.376	0.3417	0.5396	52200.0	12594.0	12594.0	580464.0	140045.28	0.0
601882.SH	20180509	10.8296	11.1023	10.7517	11.0244	10.8296	0.1948000000000007	1.7988	31435.11	35433.899	2.496	2.496	1.02	57.4115	55.9184	5.1514	4.6133	4.4547	0.3357	0.53	52200.0	12594.0	12594.0	590904.0	142564.08	-0.0026486702224156823
601882.SH	20180510	10.9952	12.1249	10.9952	12.1249	11.0244	1.1005000000000005	9.9824	99161.75	120849.448	7.8737	7.8737	3.41	63.1425	61.5003	5.6657	5.0738	4.8994	0.3052	0.4819	52200.0	12594.0	12594.0	649890.0	156795.3	0.0401570322229462
601882.SH	20180511	12.6118	12.904000000000002	11.7061	11.7646	12.1249	-0.3603000000000005	-2.9716	133755.75	167835.91100000002	10.6206	10.6206	3.16	61.26600000000001	59.6726	5.4973	4.923	4.7538	0.3146	0.4967	52200.0	12594.0	12594.0	630576.0	152135.52	-0.027319245873212907
601882.SH	20180514	11.4432	11.7743	11.2874	11.5795	11.7646	-0.1851000000000002	-1.5734	53438.64	63167.296	4.2432	4.2432	0.82	60.3023	58.7341	5.4108	4.8456	4.678999999999999	0.3196	0.5046	52200.0	12594.0	12594.0	620658.0	149742.66	-0.015138822919815192
601882.SH	20180515	11.4042	11.9496	11.375	11.8717	11.5795	0.2922000000000011	2.5234	47695.1	56998.32900000001	3.7871	3.7871	0.69	61.8238	60.216	5.5474	4.9678	4.7971	0.3117	0.4922	52200.0	12594.0	12594.0	636318.0	153520.86	-0.0057447543317301585
601882.SH	20180516	11.8035	11.9399	11.599	11.6672	11.8717	-0.2045000000000012	-1.7226	37826.0	45582.358	3.0035	3.0035	0.52	60.7588	59.1786	5.4518	4.8823	4.7145	0.3172	0.5008	52200.0	12594.0	12594.0	625356.0	150876.12	0.004174094898518941
601882.SH	20180517	11.7159	11.7353	11.4919	11.6282	11.6672	-0.0389999999999997	-0.3343	29896.0	35556.77	2.3738	2.3738	0.4	60.5559	58.981	5.4336	4.8660000000000005	4.6987	0.3183	0.5025	52200.0	12594.0	12594.0	623268.0	150372.36	0.0
