ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002875.SZ	20180502	17.4825	17.5991	16.789	17.4767	17.4825	-0.0058000000000006	-0.0332	8000.27	23625.338	3.2001	3.2001	0.91	44.2558	42.9198	3.7574	2.955	2.8073			10163.01	2500.0	2500.0	304788.6699	74975.0	-0.0010013332036369479
002875.SZ	20180503	17.4592	17.6282	17.0688	17.4126	17.4767	-0.0640999999999998	-0.3668	8025.22	23962.099	3.2101	3.2101	0.91	44.0935	42.7624	3.7436	2.9442	2.797			10163.01	2500.0	2500.0	303670.7388	74700.0	-0.0003330921286884608
002875.SZ	20180504	17.4068	17.9953	17.0629	17.9138	17.4126	0.5011999999999972	2.8784	11406.8	34136.687000000005	4.5627	4.5627	1.41	45.3626	43.9931	3.8514	3.0289	2.8775			10163.01	2500.0	2500.0	312410.9274	76850.0	-0.0045551474282395765
002875.SZ	20180507	17.8322	18.1294	17.6224	18.1119	17.9138	0.1981000000000001	1.1059	13956.98	42863.897	5.5828	5.5828	1.57	45.8643	44.4797	3.894	3.0624	2.9093			10163.01	2500.0	2500.0	315866.3508	77700.0	-0.005791772260226542
002875.SZ	20180508	18.007	18.1061	17.6923	17.6981	18.1119	-0.4137999999999984	-2.2847	14606.22	45041.317	5.8425	5.8425	1.43	44.8166	43.4636	3.805	2.9924	2.8429			10163.01	2500.0	2500.0	308650.6137	75925.0	-0.0003277187946729137
002875.SZ	20180509	17.6923	17.8322	17.1911	17.2844	17.6981	-0.4136999999999986	-2.3375	8298.76	24737.45	3.3195	3.3195	0.74	43.7688	42.4475	3.716	2.9225	2.7764			10163.01	2500.0	2500.0	301434.8766	74150.0	-0.001012473675684539
002875.SZ	20180510	17.2669	17.4534	16.789	16.8415	17.2844	-0.4429000000000016	-2.5624	12934.12	37775.681	5.1736	5.1736	1.15	42.6473	41.3599	3.6208	2.8476	2.7053			10163.01	2500.0	2500.0	293710.989	72250.0	0.0027669744381439614
002875.SZ	20180511	16.8881	17.0047	16.6958	16.7774	16.8415	-0.0640999999999998	-0.3806	7790.55	22555.197	3.1162	3.1162	0.64	42.485	41.2024	3.607	2.8368	2.695			10163.01	2500.0	2500.0	292593.0579	71975.0	0.0
002875.SZ	20180514	16.7774	17.0455	16.7774	17.0338	16.7774	0.2563999999999993	1.5282	9736.06	28246.943	3.8944	3.8944	0.85	43.1343	41.8321	3.6622	2.8801	2.7362			10163.01	2500.0	2500.0	297064.7823	73075.0	-0.004449975930209406
002875.SZ	20180515	16.958	17.1329	16.7832	16.8706	17.0338	-0.1631999999999998	-0.9581	7041.0	20448.083	2.8164	2.8164	0.66	42.7211	41.4314	3.6271	2.8525	2.71			10163.01	2500.0	2500.0	294219.1395	72375.0	-0.0006875866892699628
002875.SZ	20180516	16.859	17.1678	16.7599	16.9056	16.8706	0.0350000000000001	0.2075	6071.06	17672.916	2.4284	2.4284	0.66	42.8096	41.5173	3.6346	2.8584	2.7156			10163.01	2500.0	2500.0	294828.9201	72525.0	0.0013782415294339738
002875.SZ	20180517	16.9289	17.2319	16.824	16.8706	16.9056	-0.0350000000000001	-0.207	13158.76	38364.31	5.2635	5.2635	1.51	42.7211	41.4314	3.6271	2.8525	2.71			10163.01	2500.0	2500.0	294219.1395	72375.0	-0.00448709589463334
002875.SZ	20180518	16.7949	16.8998	16.5326	16.8823	16.8706	0.0117000000000011	0.0694	10247.92	29412.684	4.0992	4.0992	1.17	42.7506	41.46	3.6296	2.8545	2.7118			10163.01	2500.0	2500.0	294422.3997	72425.0	0.0003435550843191208
002875.SZ	20180521	16.8881	17.4825	16.8823	17.4825	16.8823	0.600200000000001	3.5552	10960.12	32221.898	4.384	4.384	1.18	44.2706	42.9341	3.7586	2.9560000000000004	2.8082			10163.01	2500.0	2500.0	304890.3	75000.0	0.013333333333333147
002875.SZ	20180522	17.7156	19.2308	17.5524	18.0536	17.4825	0.5710999999999977	3.2667	44253.97	137218.2	17.7016	17.7016	4.66	45.7167	44.3366	3.8814	3.0525	2.9			10163.01	2500.0	2500.0	314850.0498	77450.0	-0.015492754907608361
002875.SZ	20180523	17.7739	17.9953	17.4942	17.8263	18.0536	-0.2272999999999996	-1.259	22882.26	69747.542	9.1529	9.1529	1.35	45.1412	43.7785	3.8326	3.0141	2.8635			10163.01	2500.0	2500.0	310886.4759	76475.0	-0.008824040883413795
002875.SZ	20180524	17.669	17.8613	17.1445	17.1853	17.8263	-0.6409999999999982	-3.5958	18376.49	54895.056	7.3506	7.3506	0.91	43.518	42.2042	3.6948	2.9057	2.7605			10163.01	2500.0	2500.0	299707.1649	73725.0	0.0
002875.SZ	20180525	17.1853	17.2378	16.8998	17.0338	17.1853	-0.1515000000000022	-0.8816	35622.04	103659.874	14.2488	14.2488	1.67	43.1343	41.8321	3.6622	2.8801	2.7362			10163.01	2500.0	2500.0	297064.7823	73075.0	0.0
002875.SZ	20180528	17.0338	17.1101	15.6454	17.0567	17.0338	0.0228999999999999	0.1344	17404.78	37151.435	5.3553	5.3553	0.66	42.8952	41.6003	3.7355	2.8641	2.721		0.688	13211.913	3250.0	3250.0	295418.3747	72670.0	-0.00715847731390009
002875.SZ	20180529	16.9346	17.0262	16.6295	16.9346	17.0567	-0.1220999999999996	-0.7158	8474.82	18728.222	2.6076	2.6076	0.31	42.5883	41.3026	3.7088	2.8437	2.7015		0.693	13211.913	3250.0	3250.0	293304.4686	72150.0	-0.00900523189210255
002875.SZ	20180530	16.7821	16.7821	16.2176	16.4388	16.9346	-0.4957999999999991	-2.9277	10393.59	22359.423	3.198	3.198	0.51	41.3413	40.0933	3.6002	2.7604	2.6224		0.7139	13211.913	3250.0	3250.0	284716.7252	70037.5	0.0023176874224395956
002875.SZ	20180531	16.4769	18.0865	16.2862	17.2703	16.4388	0.8314999999999984	5.0582	19566.08	43978.977	6.0203	6.0203	1.08	43.4324	42.1212	3.7823	2.9	2.7551		0.6795	13211.913	3250.0	3250.0	299117.7103	73580.0	-0.021644094196394924
002875.SZ	20180601	16.8965	17.194000000000006	16.4388	16.8812	17.2703	-0.3890999999999991	-2.253	9077.43	19980.695	2.3349	2.3349	0.5	42.45399999999999	41.1724	3.6971	2.8347	2.693		0.6952	13211.913	3887.65	3887.65	292379.6347	86033.6945	0.004970025827547796
002875.SZ	20180604	16.9651	16.9651	16.3625	16.6676	16.8812	-0.2135999999999996	-1.2653	8284.9	17908.911	2.1311	2.1311	0.64	41.9168	40.6514	3.6503	2.7988	2.6589		0.7041	13211.913	3887.65	3887.65	288680.2991	84945.1525	-0.01144135928388008
002875.SZ	20180605	16.4769	16.8202	16.4006	16.7821	16.6676	0.1144999999999996	0.687	6996.48	15320.022	1.7997	1.7997	0.63	42.2046	40.9305	3.6753	2.818	2.6772		0.6993	13211.913	3887.65	3887.65	290662.086	85528.3	-0.008187294796241204
002875.SZ	20180606	16.6447	16.8278	16.5379	16.7592	16.7821	-0.0228999999999999	-0.1365	5608.9	12270.102	1.4427	1.4427	0.52	42.1471	40.8747	3.6703	2.8142	2.6735		0.7003	13211.913	3887.65	3887.65	290265.7286	85411.6705	0.0
002875.SZ	20180607	16.7592	16.8202	16.4159	16.6219	16.7592	-0.1372999999999997	-0.8193	7071.2	15336.029	1.8189	1.8189	0.71	41.8017	40.5398	3.6403	2.7911	2.6516		0.706	13211.913	3887.65	3887.65	287887.5843	84711.8935	-0.005510802014210149
002875.SZ	20180608	16.5303	16.5379	16.3244	16.4617	16.6219	-0.1601999999999996	-0.9638	10634.72	22863.141	2.7355	2.7355	1.44	41.3989	40.1491	3.6052	2.7642	2.6261		0.7129	13211.913	3887.65	3887.65	285113.0825	83895.487	0.005558356670331734
002875.SZ	20180611	16.5532	16.9346	16.3625	16.9041	16.4617	0.4423999999999992	2.6875	9572.71	20996.008	2.4623	2.4623	1.24	42.5115	41.2282	3.7021	2.8385	2.6967		0.6943	13211.913	3887.65	3887.65	292775.9921	86150.32400000001	-0.029785673298193868
002875.SZ	20180612	16.4006	16.5913	16.0345	16.4006	16.9041	-0.503499999999999	-2.9786	9840.01	21095.683	2.5311	2.5311	1.23	41.2454	40.0003	3.5918	2.754	2.6163		0.7156	13211.913	3887.65	3887.65	284056.1295	83584.475	0.0
002875.SZ	20180613	16.4006	16.4006	15.3327	15.675999999999998	16.4006	-0.7246000000000006	-4.4181	12762.1	26507.036	3.2827	3.2827	1.49	39.4229	38.2328	3.4331	2.6323	2.5007		0.7486	13211.913	3887.65	3887.65	271504.8122	79891.2075	-0.002436846134217786
002875.SZ	20180614	15.6378	15.6378	14.1122	14.1122	15.675999999999998	-1.5638000000000003	-9.9758	7483.0	14098.488	1.9248	1.9248	0.75	35.4902	34.4188	3.0906	2.3697	2.2513		0.8316	13211.913	3887.65	3887.65	244420.3905	71921.525	-0.09999858278652507
002875.SZ	20180615	12.701	12.701	12.701	12.701	14.1122	-1.4111999999999991	-9.9999	4634.0	7715.61	1.192	1.192	0.46	31.9412	30.977	2.7816	2.1327	2.0261		0.924	13211.913	3887.65	3887.65	219978.3515	64729.3725	-0.09970081095976703
002875.SZ	20180619	11.4347	12.1975	11.4347	11.4347	12.701	-1.266300000000001	-9.9701	51737.98	78514.283	13.3083	13.3083	5.84	28.7567	27.8886	2.5042	1.9201	1.8241		1.0263	13211.913	3887.65	3887.65	198046.5759	58275.8735	-0.026017298223827423
002875.SZ	20180620	11.1372	11.7856	11.1296	11.5186	11.4347	0.0838999999999998	0.7337	34527.02	51611.97	8.8812	8.8812	2.0	28.9677	28.0932	2.5226	1.9342	1.8375		1.0188	13211.913	3887.65	3887.65	199499.8863	58703.515	-0.006624068897261804
002875.SZ	20180621	11.4423	11.7169	11.099	11.1296	11.5186	-0.3889999999999993	-3.3771	23298.24	34871.492	5.9929	5.9929	1.05	27.9893	27.1444	2.4374	1.8689	1.7755		1.0545	13211.913	3887.65	3887.65	192761.8107	56720.8135	-0.009596032202415162
002875.SZ	20180622	11.0228	11.4423	10.71	11.3584	11.1296	0.2287999999999997	2.0558	14813.9	21880.791	3.8105	3.8105	0.61	28.5648	27.7025	2.4875	1.9073	1.812		1.0332	13211.913	3887.65	3887.65	196725.3846	57887.1085	0.018805465558529334
002875.SZ	20180625	11.572	11.6101	11.3584	11.3737	11.3584	0.0152999999999998	0.1347	14893.4	22363.953	3.831	3.831	0.58	28.6032	27.7397	2.4909	1.9099	1.8144		1.0318	13211.913	3887.65	3887.65	196989.6228	57964.8615	-0.024152210802113584
