ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
000037.SZ	20180502	7.17	7.36	7.12	7.12	7.23	-0.1100000000000003	-1.5214	20693.01	14945.783	0.6106	1.034	0.59	269.8453	132.601	2.2035	2.0978	2.0144			60276.2596	33889.4012	20012.1058	429166.9684	241292.5365	0.001404494382022442
000037.SZ	20180503	7.13	7.18	6.92	7.11	7.12	-0.0099999999999997	-0.1404	24213.0	17070.203999999998	0.7145	1.2099	0.8	269.4664	132.4148	2.2004	2.0949	2.0115			60276.2596	33889.4012	20012.1058	428564.2058	240953.6425	-0.01265822784810137
000037.SZ	20180504	7.02	7.39	7.02	7.23	7.11	0.1200000000000001	1.6878	45407.1	33074.299	1.3399	2.269	1.63	274.0143	134.6496	2.2375	2.1302	2.0455			60276.2596	33889.4012	20012.1058	435797.3569	245020.3707	-0.00829875518672206
000037.SZ	20180507	7.17	7.29	7.09	7.26	7.23	0.0299999999999993	0.4149	34644.21	24923.591	1.0223	1.7312	1.07	275.1513	135.2084	2.2468	2.1391	2.0540000000000003			60276.2596	33889.4012	20012.1058	437605.6447	246037.0527	-0.00275482093663906
000037.SZ	20180508	7.24	7.39	7.15	7.38	7.26	0.1200000000000001	1.6529	57654.09	42220.263	1.7012	2.881	1.96	279.6993	137.4432	2.2839	2.1744	2.0879			60276.2596	33889.4012	20012.1058	444838.7958	250103.7809	-0.010840108401084021
000037.SZ	20180509	7.3	7.78	7.3	7.6	7.38	0.2199999999999996	2.9810000000000003	93920.86	71013.277	2.7714	4.6932	2.57	288.0372	141.5404	2.352	2.2393	2.1502			60276.2596	33889.4012	20012.1058	458099.573	257559.4491	0.0
000037.SZ	20180510	7.6	7.74	7.48	7.66	7.6	0.0600000000000005	0.7895	76014.2	57911.72900000001	2.2430000000000003	3.7984	1.49	290.3111	142.6579	2.3706	2.2569	2.1671			60276.2596	33889.4012	20012.1058	461716.1485	259592.8132	0.014360313315926819
000037.SZ	20180511	7.77	7.78	7.11	7.23	7.66	-0.4299999999999997	-5.6136	68374.1	50352.972	2.0176	3.4166	1.11	274.0143	134.6496	2.2375	2.1302	2.0455			60276.2596	33889.4012	20012.1058	435797.3569	245020.3707	0.0
000037.SZ	20180514	7.23	7.35	7.14	7.17	7.23	-0.0600000000000005	-0.8299	38164.0	27578.846	1.1261	1.907	0.58	271.7403	133.5322	2.2189	2.1126	2.0285			60276.2596	33889.4012	20012.1058	432180.7813	242987.0066	0.0
000037.SZ	20180515	7.17	7.33	7.12	7.28	7.17	0.1100000000000003	1.5342	32746.21	23645.919	0.9663	1.6363	0.49	275.9093	135.5808	2.253	2.145	2.0596			60276.2596	33889.4012	20012.1058	438811.1699	246714.8407	-0.004120879120879155
000037.SZ	20180516	7.25	7.33	7.19	7.28	7.28	0.0	0.0	29349.21	21288.492	0.866	1.4666	0.47	275.9093	135.5808	2.253	2.145	2.0596			60276.2596	33889.4012	20012.1058	438811.1699	246714.8407	0.0013736263736263442
000037.SZ	20180517	7.29	7.29	7.14	7.16	7.28	-0.1200000000000001	-1.6484	17740.62	12756.938	0.5235	0.8865	0.36	271.3613	133.346	2.2158	2.1096	2.0257			60276.2596	33889.4012	20012.1058	431578.0187	242648.1126	-0.004189944134078247
000037.SZ	20180518	7.13	7.2	7.12	7.18	7.16	0.0199999999999995	0.2793	18495.0	13230.045	0.5457	0.9242	0.5	272.1193	133.7185	2.222	2.1155	2.0313			60276.2596	33889.4012	20012.1058	432783.5439	243325.9006	0.001392757660167225
000037.SZ	20180521	7.19	7.25	7.12	7.22	7.18	0.04	0.5571	14716.0	10582.652	0.4342	0.7354	0.54	273.6353	134.4634	2.2344	2.1273	2.0427			60276.2596	33889.4012	20012.1058	435194.5943	244681.4767	0.004155124653739647
000037.SZ	20180522	7.25	7.26	7.14	7.21	7.22	-0.0099999999999997	-0.1385	16294.13	11707.006	0.4808	0.8142	0.72	273.2563	134.2772	2.2313	2.1243	2.0398			60276.2596	33889.4012	20012.1058	434591.8317	244342.5827	-0.0027739251040221325
000037.SZ	20180523	7.19	7.26	7.13	7.19	7.21	-0.0199999999999995	-0.2774	25325.62	18202.69	0.7473	1.2655	1.31	272.4983	133.9047	2.2251	2.1185	2.0342			60276.2596	33889.4012	20012.1058	433386.3065	243664.7946	0.0013908205841446156
000037.SZ	20180524	7.2	7.49	7.12	7.3	7.19	0.1099999999999994	1.5299	63151.04	46421.418	1.8634	3.1556	3.41	276.6673	135.9533	2.2592	2.1509	2.0653			60276.2596	33889.4012	20012.1058	440016.6951	247392.6288	-0.010958904109589052
000037.SZ	20180525	7.22	7.28	7.14	7.17	7.3	-0.1299999999999999	-1.7808	39878.0	28663.371	1.1767	1.9927	1.45	271.7403	133.5322	2.2189	2.1126	2.0285			60276.2596	33889.4012	20012.1058	432180.7813	242987.0066	0.0
000037.SZ	20180528	7.17	7.21	7.03	7.07	7.17	-0.0999999999999996	-1.3947	28902.11	20544.666	0.8528	1.4442	0.91	267.9504	131.6698	2.188	2.0831	2.0002			60276.2596	33889.4012	20012.1058	426153.1554	239598.0665	0.005657708628005662
000037.SZ	20180529	7.11	7.17	6.86	6.89	7.07	-0.1800000000000006	-2.546	29308.01	20427.268	0.8648	1.4645	0.84	261.1284	128.3176	2.1323	2.0301	1.9493			60276.2596	33889.4012	20012.1058	415303.4286	233497.9743	-0.004354136429608035
000037.SZ	20180530	6.86	7.04	6.58	6.58	6.89	-0.3099999999999996	-4.4993	28329.5	19171.515	0.8359	1.4156	0.76	249.3796	122.5442	2.0363	1.9387	1.8616			60276.2596	33889.4012	20012.1058	396617.7882	222992.2599	0.024316109422492422
000037.SZ	20180531	6.74	6.78	6.58	6.72	6.58	0.1399999999999996	2.1277	18192.01	12140.963	0.5368	0.9091	0.48	254.6855	125.1515	2.0797	1.98	1.9012			60276.2596	33889.4012	20012.1058	405056.4645	227736.7761	0.007440476190476164
000037.SZ	20180601	6.77	6.77	6.47	6.5	6.72	-0.2199999999999996	-3.2738	25006.55	16470.459	0.7379	1.2496	0.86	246.3476	121.0543	2.0116	1.9152	1.839			60276.2596	33889.4012	20012.1058	391795.6874	220281.1078	0.0
000037.SZ	20180604	6.5	6.62	6.46	6.49	6.5	-0.0099999999999997	-0.1538	9788.1	6370.789000000002	0.2888	0.4891	0.38	245.9686	120.8681	2.0085	1.9122	1.8361			60276.2596	33889.4012	20012.1058	391192.9248	219942.2138	0.0
000037.SZ	20180605	6.49	7.14	6.49	7.05	6.49	0.5599999999999996	8.6287	56227.56	39109.284	1.6591	2.8097	2.54	267.1924	131.2974	2.1818	2.0772	1.9946			60276.2596	33889.4012	20012.1058	424947.6302	238920.2785	-0.017021276595744695
000037.SZ	20180606	6.93	7.11	6.93	7.02	7.05	-0.0300000000000002	-0.4255	17180.56	12039.67	0.507	0.8585	0.62	266.0554	130.7387	2.1725	2.0684	1.9861			60276.2596	33889.4012	20012.1058	423139.3424	237903.5964	0.0
000037.SZ	20180607	7.02	7.09	6.75	6.79	7.02	-0.2299999999999995	-3.2764	19553.0	13457.371	0.5770000000000001	0.9771	0.77	257.3385	126.4552	2.1013	2.0006	1.921			60276.2596	33889.4012	20012.1058	409275.8027	230109.0341	0.013254786450662718
000037.SZ	20180608	6.88	6.88	6.65	6.73	6.79	-0.0599999999999996	-0.8837	11179.0	7521.025	0.3299	0.5586	0.44	255.0645	125.3378	2.0828	1.9829	1.904			60276.2596	33889.4012	20012.1058	405659.2271	228075.6701	-0.01337295690936118
000037.SZ	20180611	6.64	6.8	6.64	6.67	6.73	-0.0600000000000005	-0.8915	13486.33	9045.578	0.398	0.6739	0.59	252.7905	124.2203	2.0642	1.9652	1.887			60276.2596	33889.4012	20012.1058	402042.6515	226042.306	-0.00599700149925038
000037.SZ	20180612	6.63	6.82	6.63	6.79	6.67	0.1200000000000001	1.7991	10617.23	7152.917	0.3133	0.5305	0.45	257.3385	126.4552	2.1013	2.0006	1.921			60276.2596	33889.4012	20012.1058	409275.8027	230109.0341	0.0
000037.SZ	20180613	6.79	6.8	6.62	6.66	6.79	-0.1299999999999999	-1.9146	11041.0	7402.028	0.3258	0.5517	0.77	252.4115	124.0341	2.0611	1.9623	1.8842			60276.2596	33889.4012	20012.1058	401439.8889	225703.412	0.004504504504504542
000037.SZ	20180614	6.69	6.69	6.47	6.54	6.66	-0.1200000000000001	-1.8018	10173.0	6695.491999999998	0.3002	0.5083	0.77	247.8636	121.7993	2.024	1.9269	1.8503			60276.2596	33889.4012	20012.1058	394206.7378	221636.6838	0.006116207951070342
000037.SZ	20180615	6.58	6.62	6.02	6.33	6.54	-0.21	-3.2110000000000003	15095.0	9653.09	0.4454	0.7543	1.34	239.9046	117.8883	1.959	1.8651	1.7909			60276.2596	33889.4012	20012.1058	381548.7233	214519.9096	0.0
000037.SZ	20180619	6.33	6.33	5.7	5.75	6.33	-0.5800000000000001	-9.1627	36325.01	21534.784	1.0719	1.8152	3.01	217.9229	107.0865	1.7795	1.6942	1.6268			60276.2596	33889.4012	20012.1058	346588.4927	194864.0569	0.0
000037.SZ	20180620	5.75	5.93	5.69	5.87	5.75	0.1200000000000001	2.087	45698.17	26730.13	1.3485	2.2835	2.74	222.4708	109.3214	1.8166	1.7295	1.6607			60276.2596	33889.4012	20012.1058	353821.6439	198930.785	0.0
000037.SZ	20180621	5.87	5.9	5.71	5.77	5.87	-0.1000000000000005	-1.7036	34414.55	20097.888	1.0155	1.7197	1.45	218.6809	107.459	1.7857	1.7001	1.6324			60276.2596	33889.4012	20012.1058	347794.0179	195541.8449	-0.008665511265164615
000037.SZ	20180622	5.72	5.85	5.56	5.77	5.77	0.0	0.0	15931.55	9159.139	0.4701	0.7961	0.56	218.6809	107.459	1.7857	1.7001	1.6324			60276.2596	33889.4012	20012.1058	347794.0179	195541.8449	0.024263431542461106
000037.SZ	20180625	5.91	5.92	5.73	5.79	5.77	0.0200000000000004	0.3466	11390.0	6602.401999999999	0.3361	0.5692	0.39	219.4388	107.8315	1.7919	1.706	1.6381			60276.2596	33889.4012	20012.1058	348999.5431	196219.6329	-0.010362694300518067
