ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
002980.SZ	20200415	17.0841	20.4971	17.0841	20.4971	14.2352	6.261899999999999	43.9888	1107.48	2372.117	0.3322	0.3322		31.4275	31.4275	3.3746	6.1405	6.1405			13333.34	3333.34	3333.34	285866.8096	71466.8096	0.09981412004625095
002980.SZ	20200416	22.54300000000001	22.54300000000001	22.54300000000001	22.54300000000001	20.4971	2.0459	9.9814	277.47	654.274	0.0832	0.0832		34.5644	34.5644	3.7115	6.7534	6.7534			13333.34	3333.34	3333.34	314400.1572	78600.1572	0.10008428336955986
002980.SZ	20200417	24.7992	24.7992	24.7992	24.7992	22.54300000000001	2.2562	10.0084	276.3	716.722	0.0829	0.0829		38.0238	38.0238	4.0829	7.4293	7.4293			13333.34	3333.34	3333.34	345866.8396	86466.8396	0.09984596277299278
002980.SZ	20200420	27.2753	27.2753	27.2753	27.2753	24.7992	2.4761000000000024	9.9846	373.85	1066.594	0.1122	0.1122		41.8203	41.8203	4.4906	8.1711	8.1711			13333.34	3333.34	3333.34	380400.1902	95100.1902	0.09989624312106553
002980.SZ	20200421	30.0	30.0	30.0	30.0	27.2753	2.7246999999999986	9.9896	1759.94	5522.691	0.528	0.528		45.9979	45.9979	4.9392	8.9873	8.9873			13333.34	3333.34	3333.34	418400.2092	104600.2092	0.10006333333333331
002980.SZ	20200422	33.0019	33.0019	33.0019	33.0019	30.0	3.0018999999999987	10.0063	3310.6	11428.191	0.9932	0.9932	4.36	50.6006	50.6006	5.4334	9.8866	9.8866			13333.34	3333.34	3333.34	460266.8968	115066.8968	0.013905260000181803
002980.SZ	20200423	33.4608	36.3002	32.5048	36.3002	33.0019	3.2982999999999976	9.9943	213712.85	777490.44	64.1137	64.1137	178.15	55.6578	55.6578	5.9764	10.8747	10.8747			13333.34	3333.34	3333.34	506266.9198	126566.9198	-0.05188401165833783
002980.SZ	20200424	34.4168	35.0478	32.6673	32.6769	36.3002	-3.623299999999993	-9.9815	158030.85	555818.565	47.4092	47.4092	3.6	50.1023	50.1023	5.3799	9.7892	9.7892			13333.34	3333.34	3333.34	455733.5612	113933.5612	0.01813819548365951
002980.SZ	20200427	33.2696	33.6329	31.1185	31.979	32.6769	-0.6979000000000042	-2.1358	100893.46	344460.157	30.268	30.268	1.34	49.0322	49.0322	5.265	9.5802	9.5802			13333.34	3333.34	3333.34	446000.223	111500.223	-0.030495012351855935
002980.SZ	20200428	31.0038	31.2333	28.7859	29.9235	31.979	-2.0554999999999986	-6.4277	111342.7	346968.99	33.4027	33.4027	1.17	45.8807	45.8807	4.9266	8.9644	8.9644			13333.34	3333.34	3333.34	417333.542	104333.542	0.10000167092753187
