ts_code_x	trade_date	open	high	low	close_x	pre_close	change	pct_chg	vol	amount	turnover_rate	turnover_rate_f	volume_ratio	pe	pe_ttm	pb	ps	ps_ttm	dv_ratio	dv_ttm	total_share	float_share	free_share	total_mv	circ_mv	open_close_chg
605188.SH	20200728	5.5357	6.6468	5.5357	6.6468	4.6131	2.0337	44.0853	2291.43	1531.114	0.4622	0.4622		29.0065	27.5916	3.1509	1.3139	1.347			49558.0	4958.0	4958.0	332038.6	33218.6	0.1000030089667208
605188.SH	20200729	7.3115	7.3115	7.3115	7.3115	6.6468	0.6646999999999998	10.0003	470.87	347.031	0.095	0.095		31.9071	30.3508	3.466	1.4453	1.4817			49558.0	4958.0	4958.0	365242.46	36540.46	0.1004034739793477
605188.SH	20200730	8.0456	8.0456	8.0456	8.0456	7.3115	0.7341000000000006	10.0403	487.46	395.33	0.0983	0.0983		35.1108	33.3982	3.814	1.5904	1.6305			49558.0	4958.0	4958.0	401915.38	40209.38	0.09988068012329714
605188.SH	20200731	8.8492	8.8492	8.8492	8.8492	8.0456	0.8035999999999994	9.9881	1767.78	1576.86	0.3566	0.3566		38.6176	36.7339	4.195	1.7492	1.7934			49558.0	4958.0	4958.0	442057.36	44225.36	0.09977173077792356
605188.SH	20200803	9.7321	9.7321	9.7321	9.7321	8.8492	0.8829000000000011	9.9772	2960.71	2904.457000000001	0.5972	0.5972		42.4707	40.3991	4.6135	1.9238	1.9723			49558.0	4958.0	4958.0	486163.98	48637.98	0.09990649500107877
605188.SH	20200804	10.7044	10.7044	10.7044	10.7044	9.7321	0.9722999999999988	9.9906	1955.82	2110.33	0.3945	0.3945	1.23	46.7134	44.4349	5.0744	2.1159	2.1693			49558.0	4958.0	4958.0	534730.82	53496.82	0.10008968274728154
605188.SH	20200805	11.7758	11.7758	11.7758	11.7758	10.7044	1.0714000000000006	10.009	1246.58	1479.69	0.2514	0.2514	0.82	51.3891	48.8825	5.5823	2.3277	2.3865			49558.0	4958.0	4958.0	588253.46	58851.46	0.1002479661679037
605188.SH	20200806	12.9563	12.9563	12.9563	12.9563	11.7758	1.1805000000000003	10.0248	2247.46	2935.183	0.4533	0.4533	1.33	56.541	53.7831	6.1419	2.5611	2.6257			49558.0	4958.0	4958.0	647227.48	64751.48	0.1003141328928782
605188.SH	20200807	14.255999999999998	14.255999999999998	14.255999999999998	14.255999999999998	12.9563	1.2996999999999996	10.0314	27715.65	39827.389	5.5901	5.5901	13.62	62.2124	59.1779	6.757999999999999	2.818	2.8891			49558.0	4958.0	4958.0	712148.46	71246.46	0.1002034231200899
605188.SH	20200810	15.6845	15.6845	15.6845	15.6845	14.255999999999998	1.4284999999999997	10.0203	28742.57	45442.003	5.7972	5.7972	3.98	68.4466	65.108	7.4352	3.1004	3.1786			49558.0	4958.0	4958.0	783511.98	78385.98	0.099939430648092
605188.SH	20200811	17.252	17.252	16.7659	17.252	15.6845	1.567499999999999	9.9939	116050.75	201678.645	23.4068	23.4068	9.37	75.28699999999998	71.6147	8.1783	3.4102	3.4963			49558.0	4958.0	4958.0	861813.62	86219.62	0.019551356364479633
605188.SH	20200812	17.5893	17.5893	15.754	16.4286	17.252	-0.8233999999999995	-4.7728	319428.2	533280.998	64.4268	64.4268	9.07	71.6936	68.1966	7.7879	3.2474	3.3294			49558.0	4958.0	4958.0	820680.48	82104.48	-0.03200516173015353
605188.SH	20200813	15.9028	16.2302	14.7817	14.7817	16.4286	-1.6468999999999987	-10.0246	234151.98	361680.83700000006	47.2271	47.2271	2.37	64.5069	61.3605	7.0073	2.9219	2.9956			49558.0	4958.0	4958.0	738414.2	73874.2	-0.02617425600573687
605188.SH	20200814	14.3948	14.6528	14.1171	14.255999999999998	14.7817	-0.5257000000000005	-3.5564	160663.18	232170.939	32.4048	32.4048	1.11	62.2124	59.1779	6.757999999999999	2.818	2.8891			49558.0	4958.0	4958.0	712148.46	71246.46	-0.011833613916947086
605188.SH	20200817	14.0873	14.5635	14.0873	14.3452	14.255999999999998	0.0891999999999999	0.6257	117530.97	170303.723	23.7053	23.7053	0.68	62.602	59.5485	6.8003	2.8356	2.9072			49558.0	4958.0	4958.0	716608.68	71692.68	-0.008295457714078561
605188.SH	20200818	14.2262	14.4345	13.7897	14.0575	14.3452	-0.2877000000000009	-2.0055	157946.8	223294.305	31.857	31.857	0.83	61.3465	58.3542	6.664	2.7788	2.8489			49558.0	4958.0	4958.0	702236.86	70254.86	-0.0035283656411168323
605188.SH	20200819	14.0079	14.2361	13.7897	14.0972	14.0575	0.0397000000000016	0.2824	100767.13	142593.72	20.3241	20.3241	0.51	61.5197	58.519	6.6828	2.7866	2.8569			49558.0	4958.0	4958.0	704219.18	70453.18	-0.007739125500099419
605188.SH	20200820	13.9881	13.9881	13.5218	13.6111	14.0972	-0.4861000000000004	-3.4482	86080.84	119037.2	17.362000000000002	17.362000000000002	0.56	59.3983	56.5011	6.4523	2.6905	2.7584			49558.0	4958.0	4958.0	679935.76	68023.76	0.004371432139944596
605188.SH	20200821	13.6706	13.8492	13.5813	13.6012	13.6111	-0.0099	-0.0727	65452.11	90312.07	13.2013	13.2013	0.53	59.355	56.4599	6.4476	2.6886	2.7564			49558.0	4958.0	4958.0	679440.18	67974.18	-0.0043746140046466405
605188.SH	20200824	13.5417	13.7202	13.3135	13.4921	13.6012	-0.1090999999999997	-0.8021	55977.11	75993.30900000001	11.2903	11.2903	0.53	58.8788	56.0069	6.3959	2.667	2.7343			49558.0	4958.0	4958.0	673988.8	67428.8	0.007352450693368692
605188.SH	20200825	13.5913	14.0972	13.4524	13.9187	13.4921	0.4265999999999988	3.1619	108402.64	151035.671	21.8642	21.8642	1.16	60.7404	57.7777	6.5981	2.7513	2.8207			49558.0	4958.0	4958.0	695298.74	69560.74	0.008549649033314876
